@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
24.248711,10.392305,20.78461,27.712813,-36.373067,10.392305,-25.980762,8.660254,-17.320508,-41.569219,F
20.78461,13.856406,31.176915,31.176915,-41.569219,10.392305,-22.51666,10.392305,-13.856406,-46.765372,V
27.712813,8.660254,15.588457,31.176915,-24.248711,1.732051,-13.856406,3.464102,-1.732051,-22.51666,Z
32.908965,6.928203,22.51666,38.105118,-41.569219,6.928203,-19.052559,8.660254,-10.392305,-36.373067,H
36.373067,15.588457,32.908965,38.105118,-45.033321,10.392305,-24.248711,10.392305,-22.51666,-43.30127,R
32.908965,10.392305,19.052559,38.105118,-38.105118,12.124356,-19.052559,6.928203,-6.928203,-31.176915,E
27.712813,15.588457,12.124356,36.373067,-43.30127,19.052559,-22.51666,10.392305,-12.124356,-36.373067,L
46.765372,15.588457,25.980762,39.837169,-55.425626,19.052559,-24.248711,12.124356,-13.856406,-43.30127,R
48.497423,-5.196152,24.248711,38.105118,-51.961524,-5.196152,-20.78461,13.856406,-12.124356,-69.282032,U
22.51666,-1.732051,41.569219,36.373067,-29.444864,-0,-20.78461,6.928203,-20.78461,-45.033321,W
36.373067,17.320508,19.052559,36.373067,-50.229473,19.052559,-22.51666,10.392305,-13.856406,-39.837169,R
34.641016,13.856406,32.908965,38.105118,-48.497423,12.124356,-20.78461,8.660254,-19.052559,-41.569219,U
32.908965,6.928203,17.320508,45.033321,-34.641016,-0,-20.78461,6.928203,-6.928203,-38.105118,C
19.052559,-17.320508,27.712813,29.444864,-13.856406,-8.660254,-13.856406,0,-3.464102,-15.588457,H
29.444864,19.052559,19.052559,36.373067,-41.569219,19.052559,-27.712813,10.392305,-20.78461,-45.033321,X
31.176915,15.588457,19.052559,31.176915,-43.30127,17.320508,-31.176915,12.124356,-24.248711,-53.693575,Y
12.124356,12.124356,15.588457,29.444864,-31.176915,20.78461,-25.980762,6.928203,-13.856406,-31.176915,I
31.176915,10.392305,20.78461,41.569219,-43.30127,27.712813,-25.980762,6.928203,-12.124356,-31.176915,R
41.569219,10.392305,25.980762,41.569219,-46.765372,1.732051,-19.052559,10.392305,-5.196152,-38.105118,R
19.052559,19.052559,13.856406,31.176915,-41.569219,17.320508,-15.588457,10.392305,-1.732051,-34.641016,I
20.78461,-6.928203,22.51666,24.248711,-13.856406,3.464102,-19.052559,0,-6.928203,-15.588457,P
41.569219,15.588457,15.588457,36.373067,-51.961524,20.78461,-24.248711,12.124356,-15.588457,-43.30127,R
15.588457,1.732051,24.248711,34.641016,-22.51666,3.464102,-22.51666,1.732051,-10.392305,-24.248711,C
36.373067,12.124356,17.320508,34.641016,-48.497423,20.78461,-25.980762,12.124356,-17.320508,-41.569219,D
6.928203,0,19.052559,31.176915,-17.320508,10.392305,-15.588457,1.732051,-1.732051,-25.980762,T
24.248711,10.392305,19.052559,31.176915,-34.641016,0,-24.248711,8.660254,-13.856406,-45.033321,F
19.052559,10.392305,22.51666,36.373067,-34.641016,10.392305,-17.320508,6.928203,-3.464102,-39.837169,Y
39.837169,10.392305,27.712813,41.569219,-51.961524,12.124356,-36.373067,13.856406,-27.712813,-67.549981,V
48.497423,0,15.588457,38.105118,-41.569219,3.464102,-22.51666,13.856406,-13.856406,-41.569219,O
25.980762,0,43.30127,36.373067,-36.373067,-5.196152,-20.78461,10.392305,-20.78461,-48.497423,W
41.569219,-17.320508,25.980762,34.641016,-34.641016,-10.392305,-19.052559,10.392305,-10.392305,-48.497423,U
45.033321,20.78461,19.052559,45.033321,-46.765372,-5.196152,-20.78461,12.124356,-8.660254,-43.30127,E
43.30127,29.444864,27.712813,34.641016,-53.693575,25.980762,-25.980762,10.392305,-19.052559,-48.497423,G
41.569219,20.78461,25.980762,31.176915,-50.229473,17.320508,-31.176915,12.124356,-29.444864,-64.08588,Y
31.176915,19.052559,19.052559,43.30127,-43.30127,22.51666,-27.712813,8.660254,-12.124356,-34.641016,Z
24.248711,13.856406,20.78461,38.105118,-34.641016,17.320508,-27.712813,6.928203,-20.78461,-39.837169,X
41.569219,6.928203,25.980762,36.373067,-43.30127,5.196152,-22.51666,10.392305,-17.320508,-41.569219,U
34.641016,8.660254,20.78461,39.837169,-41.569219,10.392305,-24.248711,8.660254,-12.124356,-41.569219,G
27.712813,5.196152,17.320508,24.248711,-34.641016,15.588457,-25.980762,6.928203,-12.124356,-31.176915,P
57.157677,20.78461,17.320508,39.837169,-58.889727,12.124356,-20.78461,13.856406,-6.928203,-48.497423,B
43.30127,22.51666,22.51666,41.569219,-55.425626,15.588457,-38.105118,13.856406,-36.373067,-72.746134,X
36.373067,17.320508,20.78461,24.248711,-43.30127,13.856406,-29.444864,12.124356,-25.980762,-51.961524,T
24.248711,10.392305,27.712813,36.373067,-39.837169,13.856406,-20.78461,8.660254,-10.392305,-31.176915,A
17.320508,-3.464102,38.105118,32.908965,-25.980762,3.464102,-15.588457,5.196152,-12.124356,-34.641016,W
22.51666,3.464102,17.320508,24.248711,-24.248711,13.856406,-24.248711,6.928203,-15.588457,-29.444864,F
34.641016,13.856406,31.176915,43.30127,-51.961524,31.176915,-32.908965,10.392305,-32.908965,-50.229473,M
12.124356,-3.464102,32.908965,32.908965,-17.320508,1.732051,-17.320508,1.732051,-5.196152,-32.908965,Y
41.569219,19.052559,22.51666,46.765372,-53.693575,-0,-20.78461,13.856406,-6.928203,-41.569219,E
55.425626,27.712813,25.980762,38.105118,-60.621778,25.980762,-27.712813,13.856406,-20.78461,-45.033321,S
43.30127,24.248711,22.51666,34.641016,-58.889727,25.980762,-25.980762,13.856406,-19.052559,-57.157677,G
31.176915,12.124356,38.105118,34.641016,-43.30127,5.196152,-27.712813,10.392305,-29.444864,-55.425626,W
12.124356,12.124356,15.588457,31.176915,-32.908965,25.980762,-27.712813,6.928203,-13.856406,-29.444864,I
32.908965,15.588457,19.052559,41.569219,-46.765372,31.176915,-27.712813,8.660254,-13.856406,-36.373067,B
39.837169,15.588457,32.908965,31.176915,-36.373067,1.732051,-20.78461,8.660254,-24.248711,-38.105118,V
48.497423,15.588457,39.837169,36.373067,-57.157677,12.124356,-25.980762,17.320508,-27.712813,-50.229473,P
22.51666,-6.928203,22.51666,31.176915,-17.320508,1.732051,-15.588457,1.732051,-5.196152,-17.320508,O
29.444864,15.588457,43.30127,41.569219,-51.961524,-1.732051,-24.248711,12.124356,-24.248711,-62.353829,W
27.712813,20.78461,24.248711,38.105118,-50.229473,12.124356,-24.248711,13.856406,-13.856406,-57.157677,Y
36.373067,19.052559,22.51666,39.837169,-41.569219,13.856406,-34.641016,10.392305,-31.176915,-58.889727,X
13.856406,10.392305,13.856406,32.908965,-31.176915,25.980762,-27.712813,6.928203,-13.856406,-29.444864,I
31.176915,10.392305,19.052559,34.641016,-36.373067,13.856406,-17.320508,5.196152,-3.464102,-29.444864,B
19.052559,-15.588457,34.641016,31.176915,-15.588457,-8.660254,-15.588457,0,-12.124356,-25.980762,M
34.641016,22.51666,27.712813,39.837169,-48.497423,17.320508,-32.908965,10.392305,-29.444864,-57.157677,X
19.052559,10.392305,17.320508,38.105118,-32.908965,17.320508,-22.51666,6.928203,-8.660254,-22.51666,L
25.980762,8.660254,17.320508,32.908965,-25.980762,8.660254,-15.588457,5.196152,-5.196152,-24.248711,X
34.641016,15.588457,34.641016,39.837169,-48.497423,1.732051,-20.78461,10.392305,-17.320508,-48.497423,C
15.588457,8.660254,15.588457,36.373067,-27.712813,12.124356,-19.052559,5.196152,-5.196152,-19.052559,L
31.176915,8.660254,17.320508,36.373067,-36.373067,22.51666,-25.980762,6.928203,-15.588457,-34.641016,R
17.320508,5.196152,17.320508,24.248711,-19.052559,8.660254,-25.980762,3.464102,-19.052559,-32.908965,Y
19.052559,10.392305,29.444864,34.641016,-38.105118,6.928203,-17.320508,8.660254,-5.196152,-50.229473,Y
17.320508,17.320508,13.856406,31.176915,-36.373067,13.856406,-15.588457,8.660254,-1.732051,-32.908965,I
39.837169,20.78461,20.78461,46.765372,-53.693575,32.908965,-32.908965,12.124356,-22.51666,-46.765372,K
39.837169,15.588457,19.052559,43.30127,-39.837169,-8.660254,-19.052559,10.392305,-6.928203,-39.837169,E
43.30127,20.78461,24.248711,50.229473,-57.157677,31.176915,-36.373067,13.856406,-27.712813,-53.693575,K
29.444864,17.320508,24.248711,34.641016,-39.837169,12.124356,-20.78461,6.928203,-12.124356,-34.641016,S
15.588457,-5.196152,27.712813,25.980762,-15.588457,-3.464102,-15.588457,1.732051,-12.124356,-24.248711,N
36.373067,12.124356,29.444864,45.033321,-50.229473,8.660254,-24.248711,10.392305,-10.392305,-43.30127,G
15.588457,1.732051,36.373067,29.444864,-20.78461,-1.732051,-22.51666,1.732051,-20.78461,-32.908965,W
32.908965,17.320508,34.641016,32.908965,-34.641016,0,-20.78461,6.928203,-20.78461,-36.373067,R
20.78461,3.464102,25.980762,34.641016,-29.444864,12.124356,-25.980762,5.196152,-20.78461,-38.105118,N
25.980762,5.196152,19.052559,31.176915,-25.980762,10.392305,-17.320508,5.196152,-6.928203,-22.51666,R
29.444864,6.928203,20.78461,31.176915,-39.837169,24.248711,-29.444864,8.660254,-25.980762,-36.373067,N
43.30127,15.588457,38.105118,50.229473,-51.961524,10.392305,-36.373067,12.124356,-41.569219,-71.014083,M
51.961524,20.78461,19.052559,39.837169,-58.889727,25.980762,-29.444864,13.856406,-19.052559,-50.229473,B
38.105118,19.052559,25.980762,38.105118,-53.693575,15.588457,-22.51666,13.856406,-13.856406,-51.961524,X
24.248711,6.928203,15.588457,34.641016,-31.176915,25.980762,-25.980762,5.196152,-13.856406,-25.980762,D
29.444864,0,27.712813,31.176915,-27.712813,3.464102,-20.78461,6.928203,-20.78461,-36.373067,N
48.497423,27.712813,22.51666,46.765372,-62.353829,32.908965,-31.176915,12.124356,-22.51666,-58.889727,B
25.980762,12.124356,32.908965,36.373067,-45.033321,8.660254,-20.78461,10.392305,-12.124356,-55.425626,V
19.052559,-5.196152,24.248711,25.980762,-19.052559,1.732051,-17.320508,3.464102,-13.856406,-24.248711,N
29.444864,10.392305,38.105118,34.641016,-39.837169,5.196152,-27.712813,8.660254,-29.444864,-51.961524,W
34.641016,20.78461,20.78461,31.176915,-50.229473,29.444864,-25.980762,12.124356,-19.052559,-41.569219,I
39.837169,8.660254,20.78461,39.837169,-46.765372,17.320508,-24.248711,8.660254,-12.124356,-36.373067,H
41.569219,15.588457,1.732051,36.373067,-38.105118,17.320508,-24.248711,12.124356,-10.392305,-36.373067,Z
34.641016,0,25.980762,39.837169,-34.641016,5.196152,-17.320508,6.928203,-1.732051,-22.51666,R
39.837169,22.51666,20.78461,38.105118,-57.157677,31.176915,-29.444864,12.124356,-24.248711,-55.425626,H
27.712813,12.124356,15.588457,27.712813,-36.373067,20.78461,-22.51666,6.928203,-12.124356,-34.641016,P
32.908965,12.124356,29.444864,39.837169,-48.497423,12.124356,-29.444864,12.124356,-20.78461,-62.353829,V
32.908965,24.248711,19.052559,27.712813,-46.765372,24.248711,-31.176915,12.124356,-27.712813,-51.961524,T
24.248711,1.732051,24.248711,32.908965,-25.980762,1.732051,-25.980762,5.196152,-20.78461,-38.105118,U
27.712813,15.588457,38.105118,36.373067,-43.30127,10.392305,-27.712813,10.392305,-25.980762,-57.157677,V
45.033321,-19.052559,34.641016,36.373067,-34.641016,-19.052559,-15.588457,10.392305,-12.124356,-43.30127,N
41.569219,8.660254,29.444864,43.30127,-48.497423,-0,-20.78461,10.392305,-13.856406,-45.033321,C
48.497423,31.176915,25.980762,36.373067,-53.693575,17.320508,-22.51666,12.124356,-15.588457,-50.229473,X
38.105118,24.248711,34.641016,41.569219,-48.497423,-1.732051,-19.052559,10.392305,-12.124356,-45.033321,E
45.033321,19.052559,29.444864,43.30127,-50.229473,19.052559,-24.248711,10.392305,-13.856406,-39.837169,S
45.033321,3.464102,20.78461,29.444864,-43.30127,15.588457,-27.712813,13.856406,-15.588457,-41.569219,P
25.980762,5.196152,25.980762,38.105118,-31.176915,5.196152,-20.78461,5.196152,-8.660254,-29.444864,G
45.033321,27.712813,5.196152,38.105118,-55.425626,27.712813,-27.712813,13.856406,-15.588457,-45.033321,Z
25.980762,1.732051,29.444864,31.176915,-34.641016,-0,-19.052559,6.928203,-15.588457,-38.105118,N
36.373067,6.928203,13.856406,29.444864,-43.30127,8.660254,-19.052559,10.392305,-12.124356,-39.837169,D
43.30127,10.392305,19.052559,32.908965,-39.837169,-0,-17.320508,8.660254,-5.196152,-36.373067,B
25.980762,17.320508,22.51666,39.837169,-48.497423,15.588457,-15.588457,10.392305,-1.732051,-50.229473,Y
36.373067,22.51666,25.980762,43.30127,-53.693575,12.124356,-25.980762,13.856406,-20.78461,-67.549981,Y
34.641016,8.660254,34.641016,46.765372,-50.229473,-3.464102,-19.052559,10.392305,-5.196152,-43.30127,K
32.908965,13.856406,19.052559,43.30127,-48.497423,25.980762,-38.105118,13.856406,-27.712813,-53.693575,J
24.248711,12.124356,24.248711,34.641016,-38.105118,27.712813,-24.248711,8.660254,-15.588457,-29.444864,A
22.51666,17.320508,17.320508,36.373067,-50.229473,22.51666,-20.78461,13.856406,-6.928203,-51.961524,T
38.105118,10.392305,24.248711,32.908965,-48.497423,17.320508,-24.248711,10.392305,-17.320508,-43.30127,O
25.980762,5.196152,20.78461,31.176915,-31.176915,8.660254,-15.588457,5.196152,-6.928203,-25.980762,R
39.837169,15.588457,19.052559,32.908965,-46.765372,6.928203,-19.052559,10.392305,-10.392305,-43.30127,R
36.373067,22.51666,19.052559,31.176915,-51.961524,17.320508,-29.444864,13.856406,-25.980762,-58.889727,F
45.033321,24.248711,32.908965,48.497423,-58.889727,12.124356,-36.373067,13.856406,-36.373067,-77.942286,K
22.51666,5.196152,27.712813,34.641016,-34.641016,13.856406,-27.712813,6.928203,-24.248711,-41.569219,N
45.033321,8.660254,25.980762,34.641016,-53.693575,13.856406,-24.248711,17.320508,-17.320508,-43.30127,Q
25.980762,20.78461,17.320508,36.373067,-46.765372,27.712813,-25.980762,10.392305,-15.588457,-41.569219,X
43.30127,24.248711,22.51666,45.033321,-58.889727,13.856406,-22.51666,13.856406,-13.856406,-51.961524,X
48.497423,20.78461,34.641016,41.569219,-55.425626,1.732051,-19.052559,13.856406,-15.588457,-46.765372,G
15.588457,1.732051,25.980762,32.908965,-25.980762,3.464102,-15.588457,3.464102,-5.196152,-31.176915,T
45.033321,13.856406,20.78461,36.373067,-55.425626,13.856406,-19.052559,12.124356,-5.196152,-36.373067,B
31.176915,13.856406,41.569219,41.569219,-50.229473,3.464102,-32.908965,10.392305,-32.908965,-71.014083,W
41.569219,6.928203,22.51666,38.105118,-45.033321,6.928203,-22.51666,10.392305,-15.588457,-45.033321,C
20.78461,13.856406,15.588457,41.569219,-43.30127,29.444864,-22.51666,8.660254,-5.196152,-25.980762,L
24.248711,1.732051,19.052559,24.248711,-22.51666,12.124356,-24.248711,5.196152,-15.588457,-27.712813,P
27.712813,15.588457,24.248711,34.641016,-41.569219,17.320508,-20.78461,10.392305,-12.124356,-32.908965,A
22.51666,8.660254,25.980762,38.105118,-32.908965,20.78461,-22.51666,6.928203,-13.856406,-29.444864,A
15.588457,1.732051,22.51666,27.712813,-32.908965,5.196152,-12.124356,6.928203,1.732051,-25.980762,I
8.660254,-1.732051,25.980762,31.176915,-13.856406,10.392305,-15.588457,0,-3.464102,-8.660254,A
39.837169,27.712813,29.444864,43.30127,-57.157677,27.712813,-27.712813,10.392305,-13.856406,-46.765372,E
29.444864,1.732051,19.052559,32.908965,-31.176915,3.464102,-27.712813,10.392305,-17.320508,-39.837169,F
32.908965,13.856406,27.712813,39.837169,-51.961524,15.588457,-31.176915,13.856406,-20.78461,-60.621778,V
38.105118,13.856406,25.980762,41.569219,-50.229473,20.78461,-24.248711,8.660254,-17.320508,-41.569219,K
39.837169,24.248711,31.176915,48.497423,-57.157677,31.176915,-31.176915,13.856406,-22.51666,-55.425626,A
22.51666,-6.928203,17.320508,27.712813,-15.588457,-3.464102,-13.856406,1.732051,-3.464102,-19.052559,D
29.444864,0,19.052559,29.444864,-17.320508,3.464102,-15.588457,1.732051,-3.464102,-15.588457,B
32.908965,22.51666,27.712813,38.105118,-45.033321,13.856406,-19.052559,6.928203,-5.196152,-43.30127,C
46.765372,22.51666,17.320508,38.105118,-48.497423,1.732051,-15.588457,13.856406,-1.732051,-45.033321,S
38.105118,13.856406,25.980762,36.373067,-38.105118,8.660254,-20.78461,6.928203,-15.588457,-36.373067,G
32.908965,20.78461,29.444864,41.569219,-48.497423,6.928203,-27.712813,10.392305,-25.980762,-64.08588,K
62.353829,32.908965,31.176915,45.033321,-69.282032,29.444864,-31.176915,13.856406,-27.712813,-50.229473,S
32.908965,25.980762,41.569219,36.373067,-57.157677,3.464102,-29.444864,13.856406,-36.373067,-74.478185,W
43.30127,20.78461,24.248711,29.444864,-50.229473,20.78461,-27.712813,13.856406,-27.712813,-45.033321,J
34.641016,12.124356,17.320508,34.641016,-39.837169,15.588457,-17.320508,6.928203,-3.464102,-29.444864,B
31.176915,15.588457,17.320508,27.712813,-41.569219,12.124356,-27.712813,12.124356,-20.78461,-50.229473,F
38.105118,10.392305,20.78461,32.908965,-45.033321,20.78461,-25.980762,8.660254,-19.052559,-39.837169,D
38.105118,13.856406,3.464102,34.641016,-34.641016,17.320508,-22.51666,10.392305,-8.660254,-31.176915,Z
20.78461,20.78461,15.588457,32.908965,-45.033321,15.588457,-15.588457,12.124356,-1.732051,-38.105118,I
15.588457,3.464102,39.837169,34.641016,-29.444864,-1.732051,-17.320508,5.196152,-13.856406,-41.569219,W
41.569219,-8.660254,34.641016,34.641016,-43.30127,-17.320508,-15.588457,10.392305,-12.124356,-50.229473,N
41.569219,13.856406,20.78461,41.569219,-45.033321,22.51666,-27.712813,10.392305,-20.78461,-38.105118,Q
43.30127,12.124356,20.78461,27.712813,-51.961524,12.124356,-27.712813,13.856406,-15.588457,-48.497423,P
36.373067,20.78461,34.641016,46.765372,-62.353829,20.78461,-39.837169,13.856406,-36.373067,-76.210236,N
34.641016,15.588457,20.78461,41.569219,-50.229473,34.641016,-29.444864,10.392305,-17.320508,-38.105118,R
24.248711,8.660254,15.588457,34.641016,-25.980762,6.928203,-17.320508,3.464102,-6.928203,-25.980762,X
24.248711,3.464102,24.248711,32.908965,-27.712813,-1.732051,-24.248711,5.196152,-19.052559,-38.105118,U
19.052559,0,24.248711,41.569219,-27.712813,19.052559,-31.176915,5.196152,-17.320508,-27.712813,J
46.765372,-8.660254,31.176915,36.373067,-48.497423,-8.660254,-20.78461,12.124356,-12.124356,-48.497423,H
10.392305,-8.660254,17.320508,25.980762,-13.856406,-12.124356,-3.464102,0,10.392305,-5.196152,L
46.765372,12.124356,27.712813,38.105118,-51.961524,12.124356,-24.248711,15.588457,-15.588457,-45.033321,Q
34.641016,17.320508,19.052559,36.373067,-50.229473,32.908965,-31.176915,10.392305,-24.248711,-43.30127,D
43.30127,15.588457,15.588457,31.176915,-39.837169,10.392305,-20.78461,8.660254,-10.392305,-34.641016,S
29.444864,17.320508,25.980762,43.30127,-46.765372,20.78461,-29.444864,10.392305,-20.78461,-45.033321,K
15.588457,5.196152,19.052559,22.51666,-17.320508,1.732051,-22.51666,3.464102,-17.320508,-31.176915,Y
41.569219,8.660254,25.980762,41.569219,-50.229473,8.660254,-20.78461,12.124356,-10.392305,-45.033321,Q
39.837169,24.248711,32.908965,41.569219,-46.765372,1.732051,-20.78461,10.392305,-13.856406,-43.30127,E
50.229473,10.392305,19.052559,36.373067,-58.889727,17.320508,-24.248711,13.856406,-15.588457,-50.229473,N
17.320508,5.196152,29.444864,36.373067,-24.248711,13.856406,-20.78461,3.464102,-12.124356,-19.052559,A
36.373067,17.320508,34.641016,34.641016,-43.30127,6.928203,-19.052559,8.660254,-19.052559,-43.30127,H
48.497423,-17.320508,34.641016,36.373067,-41.569219,-17.320508,-15.588457,13.856406,-12.124356,-46.765372,N
50.229473,25.980762,24.248711,31.176915,-48.497423,19.052559,-24.248711,12.124356,-24.248711,-41.569219,Z
29.444864,8.660254,17.320508,32.908965,-38.105118,5.196152,-27.712813,10.392305,-17.320508,-46.765372,F
27.712813,-3.464102,25.980762,34.641016,-25.980762,1.732051,-17.320508,5.196152,-6.928203,-24.248711,O
15.588457,10.392305,19.052559,36.373067,-34.641016,12.124356,-15.588457,6.928203,-1.732051,-43.30127,T
43.30127,-1.732051,27.712813,36.373067,-53.693575,-0,-20.78461,13.856406,-12.124356,-62.353829,U
41.569219,22.51666,25.980762,27.712813,-48.497423,17.320508,-29.444864,12.124356,-29.444864,-60.621778,Y
20.78461,5.196152,10.392305,31.176915,-15.588457,8.660254,-17.320508,1.732051,-3.464102,-15.588457,Z
31.176915,6.928203,13.856406,31.176915,-25.980762,6.928203,-15.588457,5.196152,-5.196152,-24.248711,Z
27.712813,19.052559,22.51666,38.105118,-43.30127,24.248711,-25.980762,6.928203,-17.320508,-41.569219,X
22.51666,17.320508,17.320508,39.837169,-43.30127,20.78461,-22.51666,10.392305,-8.660254,-32.908965,L
53.693575,13.856406,27.712813,45.033321,-60.621778,17.320508,-25.980762,13.856406,-17.320508,-50.229473,Q
20.78461,-17.320508,29.444864,31.176915,-13.856406,-12.124356,-15.588457,0,-6.928203,-31.176915,U
36.373067,15.588457,22.51666,31.176915,-48.497423,32.908965,-25.980762,15.588457,-13.856406,-39.837169,J
51.961524,20.78461,15.588457,34.641016,-53.693575,13.856406,-22.51666,13.856406,-12.124356,-45.033321,S
24.248711,-0,19.052559,36.373067,-22.51666,6.928203,-13.856406,1.732051,1.732051,-15.588457,G
17.320508,1.732051,25.980762,38.105118,-22.51666,3.464102,-24.248711,1.732051,-12.124356,-27.712813,C
38.105118,15.588457,15.588457,27.712813,-55.425626,20.78461,-22.51666,13.856406,-17.320508,-48.497423,D
39.837169,10.392305,27.712813,39.837169,-48.497423,17.320508,-22.51666,8.660254,-10.392305,-36.373067,R
38.105118,8.660254,32.908965,27.712813,-34.641016,3.464102,-20.78461,10.392305,-24.248711,-38.105118,Y
27.712813,12.124356,38.105118,36.373067,-43.30127,15.588457,-25.980762,8.660254,-32.908965,-45.033321,M
38.105118,10.392305,22.51666,39.837169,-46.765372,10.392305,-31.176915,12.124356,-25.980762,-53.693575,U
15.588457,3.464102,17.320508,27.712813,-22.51666,20.78461,-29.444864,3.464102,-19.052559,-27.712813,F
41.569219,22.51666,25.980762,41.569219,-60.621778,31.176915,-31.176915,13.856406,-25.980762,-50.229473,H
34.641016,3.464102,24.248711,34.641016,-39.837169,10.392305,-24.248711,8.660254,-15.588457,-38.105118,O
24.248711,6.928203,24.248711,32.908965,-36.373067,22.51666,-27.712813,6.928203,-22.51666,-34.641016,N
39.837169,10.392305,22.51666,38.105118,-45.033321,13.856406,-19.052559,8.660254,-10.392305,-41.569219,Q
39.837169,13.856406,31.176915,48.497423,-53.693575,20.78461,-34.641016,12.124356,-34.641016,-64.08588,M
31.176915,1.732051,22.51666,34.641016,-34.641016,8.660254,-22.51666,6.928203,-12.124356,-31.176915,O
29.444864,10.392305,36.373067,29.444864,-41.569219,5.196152,-22.51666,10.392305,-22.51666,-46.765372,W
45.033321,24.248711,43.30127,43.30127,-55.425626,6.928203,-24.248711,13.856406,-22.51666,-64.08588,V
15.588457,8.660254,20.78461,38.105118,-29.444864,10.392305,-19.052559,5.196152,-5.196152,-22.51666,L
46.765372,15.588457,22.51666,41.569219,-60.621778,15.588457,-19.052559,15.588457,-5.196152,-51.961524,Q
36.373067,19.052559,29.444864,29.444864,-41.569219,6.928203,-22.51666,10.392305,-25.980762,-45.033321,N
25.980762,20.78461,15.588457,27.712813,-39.837169,32.908965,-29.444864,6.928203,-17.320508,-36.373067,I
34.641016,20.78461,24.248711,25.980762,-48.497423,17.320508,-22.51666,12.124356,-24.248711,-46.765372,I
36.373067,13.856406,12.124356,32.908965,-43.30127,22.51666,-20.78461,8.660254,-8.660254,-36.373067,B
19.052559,10.392305,24.248711,38.105118,-34.641016,6.928203,-19.052559,6.928203,-5.196152,-39.837169,Y
31.176915,6.928203,29.444864,38.105118,-38.105118,12.124356,-22.51666,12.124356,-13.856406,-34.641016,A
15.588457,13.856406,19.052559,32.908965,-41.569219,17.320508,-17.320508,10.392305,-3.464102,-43.30127,T
36.373067,15.588457,25.980762,32.908965,-39.837169,15.588457,-24.248711,10.392305,-25.980762,-45.033321,A
31.176915,8.660254,20.78461,29.444864,-24.248711,5.196152,-15.588457,3.464102,-5.196152,-24.248711,S
22.51666,12.124356,12.124356,36.373067,-32.908965,8.660254,-19.052559,6.928203,-6.928203,-22.51666,L
27.712813,1.732051,19.052559,29.444864,-29.444864,3.464102,-25.980762,10.392305,-15.588457,-39.837169,F
51.961524,20.78461,15.588457,38.105118,-62.353829,24.248711,-24.248711,13.856406,-12.124356,-48.497423,B
39.837169,3.464102,22.51666,34.641016,-39.837169,-1.732051,-17.320508,10.392305,-8.660254,-38.105118,Q
19.052559,5.196152,15.588457,32.908965,-32.908965,17.320508,-20.78461,10.392305,-6.928203,-41.569219,T
36.373067,13.856406,22.51666,34.641016,-36.373067,12.124356,-19.052559,8.660254,-6.928203,-34.641016,I
31.176915,8.660254,20.78461,29.444864,-24.248711,3.464102,-15.588457,3.464102,-5.196152,-24.248711,S
32.908965,-8.660254,25.980762,39.837169,-34.641016,13.856406,-27.712813,12.124356,-15.588457,-32.908965,J
27.712813,12.124356,24.248711,36.373067,-38.105118,15.588457,-20.78461,8.660254,-12.124356,-34.641016,A
50.229473,15.588457,17.320508,36.373067,-50.229473,5.196152,-17.320508,12.124356,-3.464102,-43.30127,B
24.248711,6.928203,31.176915,34.641016,-41.569219,6.928203,-20.78461,10.392305,-10.392305,-51.961524,V
20.78461,5.196152,17.320508,32.908965,-36.373067,31.176915,-25.980762,8.660254,-12.124356,-25.980762,J
36.373067,10.392305,31.176915,39.837169,-43.30127,6.928203,-29.444864,10.392305,-20.78461,-43.30127,C
41.569219,13.856406,27.712813,43.30127,-55.425626,15.588457,-25.980762,12.124356,-22.51666,-48.497423,H
24.248711,5.196152,32.908965,36.373067,-36.373067,3.464102,-19.052559,8.660254,-10.392305,-57.157677,V
53.693575,20.78461,34.641016,46.765372,-65.817931,19.052559,-25.980762,19.052559,-17.320508,-58.889727,Q
32.908965,17.320508,29.444864,38.105118,-50.229473,13.856406,-22.51666,13.856406,-13.856406,-45.033321,A
53.693575,29.444864,29.444864,41.569219,-55.425626,17.320508,-24.248711,12.124356,-17.320508,-45.033321,S
31.176915,24.248711,15.588457,45.033321,-55.425626,25.980762,-27.712813,13.856406,-13.856406,-41.569219,L
19.052559,8.660254,20.78461,34.641016,-29.444864,12.124356,-17.320508,5.196152,-5.196152,-38.105118,Y
32.908965,19.052559,13.856406,27.712813,-39.837169,22.51666,-32.908965,10.392305,-27.712813,-48.497423,T
29.444864,19.052559,43.30127,38.105118,-48.497423,-1.732051,-29.444864,10.392305,-34.641016,-69.282032,W
39.837169,1.732051,17.320508,43.30127,-36.373067,-5.196152,-19.052559,12.124356,-6.928203,-38.105118,C
12.124356,5.196152,15.588457,29.444864,-24.248711,12.124356,-13.856406,5.196152,0,-19.052559,I
20.78461,3.464102,17.320508,29.444864,-27.712813,20.78461,-31.176915,5.196152,-20.78461,-31.176915,F
