@relation 'letter_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R9-12'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-4.340463,-0.122687,0.241498,0.505161,-2.303594,-0.195088,0.297295,0.528669,D
0.357623,0.633504,1.142308,0.796971,0.113587,-1.006659,-0.032084,-0.104732,N
2.857854,-0.553524,0.010832,2.648566,-0.53381,0.179456,-0.066324,0.196855,N
1.256379,-0.243812,-1.314108,-3.861823,-0.001928,-0.717539,1.140805,0.568575,E
-0.409978,-0.104333,-0.046688,0.293351,-0.897579,0.083595,-0.635798,0.740689,B
1.985963,-0.745937,-2.232635,0.993377,2.104874,0.050774,0.732807,1.513611,J
0.351917,3.22314,-0.813083,0.531462,-0.376087,-0.592532,-0.455474,0.704345,F
0.077502,2.688079,0.287627,-0.769237,-0.175863,1.523088,-0.134627,-1.782488,T
-0.971304,-0.437346,2.580374,-0.195382,1.356409,-0.593144,-2.390347,0.253819,H
-0.355125,-0.1913,-1.479411,0.05951,0.450295,0.296552,0.775461,-0.3558,K
1.55298,-1.496241,-1.970985,1.392371,2.071874,0.640061,0.264051,0.565502,J
1.921087,1.109162,1.309504,-0.091948,0.200645,-0.194165,1.282753,-0.029491,U
1.206216,-3.603966,-1.736918,2.389233,2.291634,0.919036,-1.486417,0.283727,J
3.894496,-0.387682,-0.945474,0.101406,-0.612672,-0.096281,0.820843,-0.737691,I
-1.534318,1.243877,1.140944,1.1685,-1.114983,-0.345515,1.159498,-0.190928,P
-0.345935,0.88528,2.311082,0.952826,1.111467,-0.030237,0.524663,-0.866262,W
-1.150099,-0.537285,-3.615376,-2.351359,-0.987458,-0.169591,-0.5981,0.413048,Z
-1.228852,2.173527,-1.519084,-1.697773,1.837407,-0.831725,1.91231,1.252529,K
1.28209,-0.701275,0.479582,0.508864,0.338982,0.060533,-0.528497,0.465534,O
1.238267,-3.222447,-1.722843,2.175987,2.245103,0.828425,-1.535393,0.287238,J
-2.780499,-0.285526,1.052536,-1.501544,-1.123007,0.478269,1.563743,0.033457,C
-1.198055,-3.051237,-0.525501,2.320062,1.126194,0.043428,-0.194353,-1.184972,A
-1.753631,0.225331,-0.678881,-0.909037,-1.713253,-0.029216,0.834964,0.371254,T
-4.330253,-0.367878,-1.624525,0.667845,1.951636,0.151377,-0.61089,0.63443,S
2.846012,0.756973,0.936108,-0.570053,0.553737,-0.0597,0.497079,0.164139,U
-2.510463,2.542844,-0.783898,1.550951,-1.592683,-0.049554,-1.019372,0.523153,F
1.93062,-0.877884,-1.601206,1.080506,1.381431,-0.799508,0.422225,0.707706,J
-1.558793,-0.99336,0.343011,1.500965,0.817525,-0.335282,1.56847,0.334697,M
-0.183045,-3.424079,-0.678208,2.236204,1.135718,0.257689,0.308531,-0.670457,A
-0.886237,-1.764636,-1.362259,-1.125528,-1.825813,0.686466,0.058689,-0.09745,Z
1.011293,3.4502,-1.811615,0.789649,-0.884253,-0.700628,0.105183,0.490362,T
-3.576713,-1.018923,0.559378,-1.397012,0.647234,2.950295,-0.885849,-0.86271,C
0.410764,-0.838647,-0.52714,1.186764,-0.536274,0.07214,-0.472605,-0.080218,D
-2.144012,1.831238,-1.150619,1.744836,-0.251421,0.68616,-2.102136,-0.125456,P
0.399414,2.867955,0.515219,0.286618,-0.800665,0.155585,-2.963368,0.442011,P
2.991252,2.480805,-0.52177,0.742159,-0.936867,-0.284158,-0.152611,0.372176,F
-2.307201,-0.265481,-1.228054,-0.506137,1.041614,-0.043543,0.832,-0.372108,K
0.436444,-0.548454,3.78127,0.455438,1.383752,-0.697603,-0.315853,1.805128,M
2.369291,-0.698371,0.01909,-1.397533,-0.13092,0.153802,1.36265,0.093651,K
-0.336115,0.436656,-0.754729,-1.272099,1.803221,0.523912,1.050284,0.898741,C
0.474585,-3.483829,-0.373558,1.884862,1.112316,0.431707,0.15696,-0.419596,A
-0.309489,-1.322789,0.049277,-1.1177,-1.405864,0.178547,-1.408499,0.532898,B
3.140047,-0.786372,-0.311157,-0.558302,-1.100434,-0.005366,1.147214,-0.048231,X
-0.883847,-0.137624,0.786894,0.767698,-1.046735,-0.267776,1.56586,-0.043385,R
1.99513,-0.481016,0.514915,-2.138179,0.272111,1.17225,0.496689,0.847973,C
0.577496,2.231108,0.544006,0.503664,-0.89147,0.052314,-2.999843,0.170077,P
-0.326583,2.758719,-0.324198,0.905302,0.119954,-1.110832,0.042591,0.865251,Y
1.730401,1.943634,0.511023,0.426873,0.508699,1.413018,-0.003439,-2.236626,Y
-4.174225,1.665518,-0.339542,-0.80643,1.263238,0.88374,0.492413,-0.703942,K
-0.982267,-1.705418,-0.291608,-0.968632,-0.060004,-4.034868,-0.802145,-2.061106,L
-0.559111,2.472037,1.1654,1.003621,-0.839674,-0.083975,0.181508,-0.429015,W
1.922664,-0.573196,1.582816,-1.202195,0.919972,0.466455,-0.274117,-0.829675,K
0.356077,-0.400118,-1.67303,-4.098902,0.016546,-0.872433,0.827285,0.331645,E
0.725708,-1.657327,3.316205,0.907952,1.402664,-0.924819,-0.224923,0.929124,M
0.821893,-3.564792,-1.659533,1.724329,2.756392,0.75218,-1.7255,0.210552,J
0.865852,0.113027,0.649499,-0.889056,-0.893029,0.787609,-0.351508,0.158697,T
1.626681,2.439985,1.785105,0.628255,0.277304,0.902193,1.585128,-0.678982,W
1.584074,-0.065975,-1.584713,0.049965,0.111605,0.474185,1.187216,0.746731,E
-1.536946,-0.094647,-3.05514,-1.595073,-1.122016,-0.247753,-0.186406,0.239259,Z
0.140118,2.190849,-0.341995,-0.870314,-0.285481,0.770698,0.470158,-1.905411,Y
-0.831838,-0.209146,0.349587,-1.196306,0.300085,-0.009774,-1.377382,0.387436,O
0.896502,2.135533,1.049207,-0.152323,1.480381,0.588226,-0.084405,-0.877108,V
3.296053,-1.094609,0.645671,0.394036,-1.179386,-3.687399,-0.35574,-1.19777,L
-0.890051,-0.523963,-0.726403,0.19896,-1.153569,0.245788,-0.602526,0.47456,B
0.905863,-0.96486,-1.080594,1.188024,-0.438754,0.021651,-0.337887,0.299729,D
-0.902127,1.071069,-1.94944,0.495304,1.819685,0.658221,-0.783592,0.490203,J
-1.032312,-0.427896,0.311153,1.01392,-1.634964,-0.929171,0.175527,0.693392,D
0.36131,-1.844293,0.216401,-1.782916,0.022186,0.910704,-0.753904,-0.653324,G
-0.697326,0.608129,-0.276283,1.518832,0.250532,-0.545924,0.030493,-0.587628,N
-1.332975,-1.851571,-1.433634,1.584824,0.33894,0.459549,0.157657,-0.029002,D
-1.285419,-1.80154,0.907943,0.341118,-0.826466,-0.376882,-0.317136,0.730953,R
1.257972,0.309866,2.522442,-1.340584,1.499537,-0.441903,-1.341191,1.498031,U
2.101911,0.158464,-2.393774,0.920814,0.977319,0.474226,0.258231,-0.285968,I
0.441851,-1.664653,-0.272566,-0.338415,-0.589391,-3.740779,-0.455937,-1.903914,L
2.072522,2.568943,-0.748082,0.604277,-0.815719,-0.296147,-0.225564,0.873623,F
-0.93617,-0.865652,1.810135,1.052315,-0.378306,-1.506994,1.458376,1.431697,M
-0.162221,-1.124995,0.903672,-1.113423,-0.655913,0.115938,-0.823642,-0.08426,Q
-0.301446,-0.056704,-0.50099,-1.47251,0.894388,0.614185,-0.58383,0.428727,G
4.145584,-1.001467,-0.135937,-0.254589,-2.294057,0.098644,0.45806,0.234785,S
4.108038,-0.238571,1.011969,-0.179382,-1.153292,-0.888345,-0.422642,0.464322,D
-0.716374,-0.806054,0.290656,-1.09291,0.410519,0.023225,-0.251625,-0.02839,H
2.190327,0.068554,-0.62844,0.850084,0.038132,0.285716,0.969334,0.261162,K
2.08429,0.958284,0.572117,-0.813137,0.2765,0.062237,0.881775,0.227971,U
1.372026,-1.113235,0.410309,-1.128565,-1.515611,0.309019,-1.136252,1.006564,B
-2.452725,0.556502,2.245307,0.167128,-1.83605,1.310629,0.120344,-1.110283,P
-1.285,3.849874,-1.27527,0.760352,-0.378731,-0.651658,-0.46052,-0.053801,T
5.171368,-0.418402,0.452255,0.569587,-0.055038,-0.174302,0.317512,-0.331473,I
0.747132,-0.032561,-0.282201,0.486712,-1.07775,-0.770007,-0.268733,0.296378,D
0.79394,-1.044332,-0.865303,1.031139,-1.000056,1.29557,-0.163278,0.231044,B
-2.548838,3.059534,0.810068,-0.13454,1.195439,-0.213738,1.363377,-0.200681,W
-1.553315,-0.067744,-2.106567,0.461891,-0.114224,0.189146,0.195678,-0.341084,X
-1.129937,1.052826,0.47847,-1.046254,-0.385484,-0.526422,-2.940836,0.276325,P
3.008505,-0.350032,-0.224344,1.952434,-0.425867,0.75585,-0.942006,-0.043063,P
-2.284426,-0.214389,-0.099792,-0.408542,-2.177996,0.687536,-0.137314,-0.135419,F
-0.465817,0.06071,-2.909392,-0.005812,-0.186543,-0.238909,0.291428,1.096776,Z
0.997832,3.680196,-1.789346,0.666528,-0.54601,-0.989167,-0.020749,0.272698,T
-1.640337,-2.577825,-0.365807,-0.176954,-0.038654,1.154495,-0.702826,-0.437314,R
3.739278,-0.400394,0.096353,0.18582,0.596684,-0.235136,-0.674953,-1.175934,I
0.534882,3.098158,0.035656,-0.541392,0.038965,0.749863,0.14255,-1.050848,T
-0.167972,-3.469465,-0.798179,1.229205,1.668334,1.45325,0.00427,-0.400113,S
-0.256603,-0.948842,0.71296,-1.332211,-0.44817,0.882041,-1.490902,0.018375,R
-1.197987,-2.005352,-1.819984,0.043781,0.33399,1.680718,-1.198361,-0.321663,S
-2.765958,1.821306,-0.988643,-1.678212,1.637663,-0.130085,1.359352,0.792824,C
1.958661,-0.868644,0.475203,-1.291625,-0.243921,0.098884,0.451954,-0.004185,G
2.321219,1.678222,2.143257,1.481142,-0.601576,0.643051,1.002733,-0.984293,W
-2.237894,2.747045,-1.183184,-0.807275,1.227079,-0.978306,0.623977,0.941588,X
1.711351,2.813183,-0.884183,0.660317,-0.960762,-0.134543,-0.104549,0.627263,F
1.013031,1.021253,0.346767,-0.835846,0.411833,0.060908,0.47868,-0.147177,U
-0.592306,3.034171,-0.919198,-1.348117,1.286507,-0.021634,1.005618,-0.575946,Y
2.502368,-0.344467,-0.168214,-0.104488,1.122579,-0.298257,-1.416058,-1.744666,I
0.288933,-3.914783,-0.05111,0.660653,2.188755,0.975758,0.879876,0.788861,A
2.883575,-0.315418,0.033025,-0.025442,0.834862,-0.281434,-1.038318,-1.375479,I
0.686744,-0.94545,0.755249,-0.268005,-0.749244,0.207827,-0.77711,-0.103362,Q
1.289902,-0.616752,-1.576865,-4.345273,0.487637,-0.82726,1.368832,0.524666,E
2.775858,2.761919,0.781928,0.137349,0.195579,1.022743,0.593608,-0.084509,V
1.806396,-2.47226,-2.120595,0.191283,0.881415,0.762704,0.491149,-0.836021,L
2.025568,-0.135532,-1.655098,0.761245,-0.768602,0.692258,0.425774,0.662832,S
-0.585974,-0.152778,0.304377,-1.359187,-0.396078,-1.300631,-2.66969,0.52458,D
-1.98208,-0.259088,1.394828,0.214325,-1.784357,1.210603,0.43809,-0.054199,B
0.412026,-1.106022,0.196934,-1.48701,-1.601825,0.596535,-1.158634,0.631725,B
1.923273,0.987171,0.712082,-0.865249,0.68373,-0.069733,0.488264,0.179885,U
-1.236252,0.962474,-0.546832,-1.033662,0.464326,-2.213708,0.044573,0.557802,U
0.295426,-0.771553,-0.766642,-3.060111,0.42834,-0.700392,0.456077,0.575642,C
-0.032208,3.911082,-1.49749,-0.271819,0.30545,-0.836791,-0.242273,-0.268572,Y
-4.566052,-0.206498,0.812078,0.597555,-0.857137,-0.930681,1.422271,0.194279,R
3.407566,-0.813294,3.54109,0.980571,0.955078,-0.560193,0.361635,1.750366,M
3.16835,-1.392065,0.466251,0.264222,-1.254689,-3.274494,-0.387687,-1.208389,L
0.062434,-1.146722,0.343478,-2.65934,0.445179,0.54863,0.932872,-0.19399,K
-0.041862,-0.428584,0.416046,-1.30972,-0.812062,0.833651,1.440981,-0.471469,C
-0.79217,2.724813,-0.019214,-0.22565,1.154997,0.239297,-0.517005,-1.017882,V
-0.127512,-0.918578,-1.813947,-0.103657,0.107225,-0.100654,-0.352652,0.57882,S
2.999408,0.448353,-1.297721,2.013466,-0.388893,1.268008,-0.606127,0.252408,F
-1.771905,4.127017,-1.555664,1.494823,-0.222381,-0.882743,-2.312656,0.2274,F
-2.44142,-3.238884,-0.750765,1.692735,1.053878,0.766236,-0.280891,-0.910923,A
-1.138427,-4.922862,-0.75554,2.044004,3.018384,0.631725,-0.711874,0.410102,A
-0.13089,-1.369545,3.40688,0.920284,1.562037,-0.865092,-0.296999,0.917154,M
3.462463,2.584105,1.137335,0.646448,0.147161,1.167177,0.87799,-0.562033,V
-3.940526,-1.6014,-0.773979,1.739145,0.462407,0.110381,-0.255065,0.526061,H
-3.637167,3.411664,1.213171,0.686029,-0.094923,-0.117407,0.616143,-0.542457,W
1.956563,-0.673368,-0.782542,-3.348889,0.121556,0.514421,0.612385,-0.241258,E
-1.753774,1.775281,-1.130143,-0.081648,-0.155469,-0.505234,-0.611897,0.129803,F
4.380959,-0.706845,1.43166,0.199138,-0.75398,0.860557,-0.296818,0.385992,R
3.217528,-0.751762,0.36397,-0.261889,-1.935339,0.057038,-0.192062,1.158951,B
3.789142,-1.278186,-1.466538,1.774756,0.835261,0.285659,0.689956,0.520033,J
4.327844,-0.279917,0.911519,0.322217,-0.848222,-0.641464,-0.36311,0.707585,D
2.435092,0.105936,-2.470734,0.797842,1.101901,0.487215,-0.062512,-0.524967,I
-0.026747,1.185039,2.650873,0.529632,0.93007,-0.463194,0.70772,-0.461925,W
-1.824932,2.165068,-0.776136,-1.277248,1.444211,-1.435273,-0.015207,0.662166,U
3.962564,-0.900289,2.438833,-0.842798,0.632087,1.12751,0.211262,0.282837,K
1.133901,2.85053,0.942355,0.220835,0.331582,1.145699,0.472984,-0.43933,V
0.044736,2.709387,2.617905,1.415742,-0.755535,1.16104,2.084684,-0.90739,W
-0.417673,-1.036682,1.265095,-0.886844,-0.594052,0.956441,-1.619555,0.408415,R
2.081064,3.657307,-1.373509,0.7482,-0.61941,-1.190554,0.415279,0.7398,Y
0.14247,-0.857239,-2.37364,1.498739,1.985728,0.344359,-0.748543,-0.197204,J
-0.813573,2.426305,-0.671912,-1.081383,0.492865,0.811028,0.82815,-1.48742,Y
-3.479795,-2.405224,-0.167437,0.138647,-0.691467,-2.844535,1.111978,0.662875,Q
-1.705554,-1.654759,0.93893,-0.082155,-0.723916,-0.538134,-0.071163,0.719647,Q
-3.486921,0.490331,-0.236433,2.25218,0.029119,0.348413,-0.152341,-0.536222,N
-0.303131,-0.943711,-0.054765,-0.304045,-1.836983,0.350035,-1.392867,0.363501,B
0.491209,2.538659,-1.77149,1.488955,-0.140949,0.319177,-1.079261,0.071214,F
-0.663644,-1.254613,0.442272,-0.467681,-1.127472,0.990998,-1.671556,0.866633,H
0.518946,0.508992,-1.509036,0.407019,0.090443,-0.110938,1.031261,0.174189,X
0.172873,-0.501227,-1.904872,-4.433204,0.629141,-0.803854,0.612258,-0.049472,E
-1.152129,0.273664,0.907247,-0.989071,-1.837887,1.726866,1.50645,-0.996591,E
1.322297,-0.380668,1.115241,-0.075885,-0.513287,-0.489262,0.841572,0.731111,H
2.07957,-1.722293,0.703364,-1.551367,-0.456258,-4.239964,-1.627872,-3.057591,L
0.604336,-0.743118,-1.36323,-0.987555,-2.701991,-0.52246,-1.164756,0.565739,S
-0.78577,-3.528031,-1.467306,0.866977,0.120934,1.580418,-0.727117,-0.717926,Z
-1.002731,0.065045,0.427828,1.216942,-2.082575,-1.966372,0.566475,0.693387,Z
3.745961,-0.989586,3.144286,1.09929,0.798738,-0.569536,0.383193,1.368894,M
0.869368,-0.605027,0.213835,0.25442,0.048346,0.125199,-0.145963,-0.530433,X
1.986835,-0.782832,-0.357999,-2.705194,0.416827,0.471563,0.710773,0.321655,C
2.241135,-1.580547,-2.012891,2.014792,0.31333,0.48305,-0.030713,0.271352,J
1.530578,0.103273,0.175738,0.370481,-1.03057,-1.178185,-0.539251,0.36417,D
-0.122144,0.259529,1.419594,0.194961,-1.571412,1.126851,0.788159,-0.806287,Y
3.298164,-2.097466,0.305979,-0.702776,-0.877572,0.576365,0.233448,0.416731,G
3.707763,-0.961968,-0.590478,-2.856249,-0.362063,0.278555,1.295822,0.37624,E
2.654618,-0.710062,-0.403006,1.386033,-0.393047,0.835989,0.369078,-0.093987,B
1.295452,-0.397916,-1.568483,-4.353281,0.416002,-0.713469,1.329013,0.56581,E
0.7031,-1.46624,3.250122,1.026242,1.380212,-1.335801,-0.076899,1.063502,M
-2.115884,-0.31383,-0.624357,-1.886762,1.129799,0.609746,-0.358458,0.346304,G
-1.696758,-0.616723,0.809248,-1.323942,-0.126092,0.979371,-1.891606,-0.266902,R
-0.306899,-0.218651,-0.192766,-0.41766,-1.513818,0.639335,0.622918,0.514358,I
0.79464,1.0361,-1.394345,-0.396017,-0.25461,0.505005,0.027135,0.574645,S
-0.228261,-0.193738,0.023833,0.67318,-2.06353,-0.490584,0.474021,1.027394,Z
2.879416,2.167754,-0.180249,0.972594,-1.039944,-0.043533,-0.914141,0.228665,P
3.515986,-0.449007,-1.073123,-0.085712,-0.726789,-0.031167,0.64789,-0.802616,I
-0.059239,0.024602,1.337247,0.502393,-0.371932,-0.09875,-0.039784,0.185863,N
4.873795,-0.415386,0.385378,0.482704,0.071801,-0.185697,0.111007,-0.508747,I
-0.318704,4.56409,-1.190141,-0.349723,0.590994,-0.75073,-0.381299,0.253203,Y
-1.021768,2.779573,0.090427,-0.706674,0.255772,1.180778,-0.276955,-1.707246,T
3.618938,-0.570114,0.649449,0.016845,-0.535676,-0.166321,0.280097,0.607928,O
-1.363582,0.703505,0.858148,0.107232,-1.263271,2.884286,-0.238259,-1.214328,H
0.528498,0.13328,-1.969462,0.289642,-0.000708,-0.354436,1.029722,0.123267,X
-0.346985,1.324607,1.851807,1.240184,-0.042501,1.210487,0.894852,-1.570499,W
0.774046,1.009101,0.696978,-1.514367,0.96573,-0.364491,0.329735,-0.295816,U
1.837676,-1.015623,-0.79248,1.404315,-0.503267,0.109455,-0.269362,0.350907,D
-2.775523,0.695142,1.654014,-0.161956,-1.221877,1.44048,0.219315,-0.610975,G
-0.421406,3.251413,-0.055294,-0.859334,1.427611,0.498001,-0.578097,-0.873354,V
2.088315,-1.737179,0.823572,-1.01572,-0.880403,-4.137591,-1.515511,-2.718999,L
0.47888,-0.473018,0.599217,-1.014112,-1.501384,1.360788,0.156011,-0.306614,F
1.234068,2.552082,0.868187,0.268134,0.765386,1.18158,0.164084,-1.653083,Y
-0.081169,3.105769,0.722357,0.472992,0.295614,-0.28768,1.281201,-0.118406,W
0.483158,1.038953,0.846437,0.6539,-0.345842,-0.752692,0.48998,0.256152,N
-0.538364,2.122254,0.578641,0.004743,-0.395916,0.075391,-3.283671,-0.011783,P
1.426525,3.663654,-0.418168,0.109229,0.251465,-0.915636,-1.444716,0.848003,F
1.454338,1.131791,0.775984,1.05347,-0.806515,-1.22408,0.292,0.123656,N
-0.166236,-0.365438,0.448717,-0.094637,0.098793,-0.164213,-0.207668,-0.28283,X
0.946763,-0.875585,-0.278933,-0.879132,-1.430139,0.573754,-0.590853,0.973708,S
0.587694,-1.201932,-2.884964,1.522071,1.745294,0.366963,-0.635706,0.057805,J
2.277829,-1.826564,0.62034,-1.85588,-0.339726,-3.951074,-0.900874,-3.169968,L
-0.990083,-0.687504,0.882579,-1.427069,-0.207139,0.739653,-1.961365,0.163658,R
-2.943878,1.9354,2.797846,-1.29193,-0.930028,3.414489,0.782751,-2.410947,Q
0.637633,-1.73409,0.229906,-2.100847,0.383277,-4.047755,-1.706359,-3.822921,L
0.763159,1.080074,0.107695,1.860758,-0.009355,-0.053153,0.472478,-0.136145,N
-1.38137,-0.057794,0.409205,-0.658037,-1.928855,1.943626,0.383943,-0.100634,S
-0.078732,-1.514422,-0.434882,1.095605,-0.209448,0.189853,0.360136,0.172348,R
-1.304603,0.258845,0.405238,0.588889,-1.686286,-1.600927,1.675711,1.44163,B
1.246315,4.287936,-0.421185,-0.344011,0.361836,-0.641125,0.313384,0.327189,Y
-1.125083,0.365724,-2.117509,0.009856,0.24357,-0.248617,0.494966,-0.198586,X
2.436398,-0.397076,0.320667,-0.020284,1.030733,-0.26744,-1.459493,-1.520009,I
1.068279,2.579801,-0.622261,-0.944568,-0.341441,1.061234,0.566707,-1.409037,Y
-1.200297,-1.039313,-0.219741,0.746201,-0.285008,0.352457,-1.153829,-0.077203,D
-0.579317,-1.784847,1.372179,0.319363,-0.670229,-1.50711,-1.42037,0.054469,N
2.318739,0.09611,1.073438,0.913998,-0.255803,-0.649385,0.369074,0.15139,N
0.577569,3.507763,0.419548,0.219382,0.407992,0.631303,-0.4604,0.140468,V
0.484381,2.12213,2.276447,0.890557,0.117906,0.87426,1.036623,-1.019131,W
-3.083884,-2.03446,0.124144,-0.319041,-1.488958,0.657595,0.88325,0.984164,S
4.187516,-0.489147,0.133304,0.73809,-0.812027,-0.21275,1.117474,0.25063,X
2.180391,1.565953,2.080876,1.488607,-0.489742,1.166286,0.920513,-0.875266,W
-2.912199,-0.971037,-0.921956,0.558362,-0.510197,1.187206,-0.945665,-0.141704,B
1.491261,-0.602266,-2.564408,0.722272,2.201771,0.135593,-0.010738,0.841877,J
0.280866,0.226073,-2.651202,0.609369,1.486932,0.404261,-0.453555,-0.933336,I
0.163696,-1.407542,-1.100255,0.311471,3.588776,-0.071056,0.666889,0.92848,J
0.788641,-0.677873,0.739886,-0.187219,-0.058505,-0.143616,-0.502658,0.532038,O
0.03423,-0.581384,0.595219,0.652145,-0.968832,-0.562036,0.232768,0.572844,R
1.27044,-0.570226,2.755588,0.085219,1.132076,-0.545078,-1.338224,0.70063,H
1.063991,-0.491111,-1.228607,-2.45384,0.86247,1.132027,0.240197,0.50257,C
-1.330287,-1.27151,-1.186761,-0.548494,1.725956,1.280251,0.803187,0.290784,L
0.891669,0.490828,2.416807,-1.510819,1.608384,-0.329593,-1.755654,1.153858,U
0.613197,2.343569,0.804506,0.099133,-0.951691,-0.176954,-3.199419,0.315944,P
-0.167881,-1.732582,-0.81463,-1.623661,-0.214609,-4.170303,-1.134,-2.604816,L
-2.782188,-2.307604,-1.260417,0.903875,0.338903,1.498598,0.287493,0.155071,E
1.626576,-0.118692,0.840412,-0.662197,-0.856135,-1.188206,-1.612085,0.956744,D
0.36118,0.250734,-2.600286,0.727179,1.395309,0.401206,-0.185049,-0.746823,I
-0.502427,-0.600944,-0.527356,-1.343955,-0.794001,-0.145454,0.596235,-0.838063,X
-0.771192,4.091645,-1.152962,-0.45327,0.257065,-0.779072,-0.123422,0.332942,Y
0.734104,0.113924,2.199902,-1.554028,1.668645,-0.633563,-1.422133,1.353224,U
-2.830421,2.662098,1.677285,0.43727,0.14991,0.73633,0.734652,-1.905252,W
0.154905,-0.783967,3.792967,0.429921,1.468288,-0.624475,-0.662226,1.354398,M
-2.957034,0.971016,-0.38022,1.169268,-2.366757,-2.579809,1.396384,1.076777,S
-1.584932,-0.014052,-0.86798,0.728344,1.903822,0.739811,-0.202039,0.295917,S
3.454928,1.325449,1.177774,0.912345,-1.284839,-0.004983,-1.610806,0.963258,P
-0.855024,3.003771,-2.335964,0.579058,-0.479814,-0.418604,-1.163665,-0.384916,T
0.16631,-0.067466,0.309889,-0.842082,-0.86207,-0.773223,-1.106885,0.925327,O
2.508143,-0.721455,0.435671,0.762654,0.061138,0.147915,-0.036207,0.558726,O
2.646429,-0.659996,-0.248884,-0.996181,-0.901759,-0.106047,1.613539,0.677552,K
0.658045,-0.739576,-0.375008,-1.961352,-0.352744,0.300492,0.142906,0.25482,E
-1.410482,-1.453912,-0.418717,-0.142805,-0.521514,-4.39993,-1.427507,-1.582561,L
-0.870614,-1.048803,0.19588,-0.969126,-1.141582,0.280252,-1.186094,0.294643,S
-0.22338,3.80785,-2.10136,-0.447808,0.483022,-1.489612,-0.407783,-0.143601,Y
-1.977302,-1.341972,1.869699,-1.240703,-0.18182,1.404728,-0.837735,-0.711143,Q
-2.476278,0.690456,-1.791166,1.766742,-0.595028,0.450661,-1.512705,0.604605,P
0.781628,2.98012,-0.25774,-0.124059,-0.193024,0.719499,0.080063,-0.565043,T
-2.040368,0.581375,1.602363,0.209622,0.096569,0.289209,0.497101,-0.064486,W
2.072399,2.707032,-0.931552,-1.476623,1.174097,-1.054384,-0.259031,0.769762,F
2.309929,-1.018625,-0.372628,-1.295438,-1.52777,0.011424,0.611847,0.374946,Z
-1.237395,-0.686769,-1.483581,-0.049036,0.427199,0.660715,0.652802,0.301275,E
-1.056962,-0.123255,0.586549,-1.692116,-0.706785,-0.767298,0.972123,0.743966,T
-0.527162,-0.527991,-3.572351,-2.094591,-0.781258,0.022036,-0.775436,0.49534,Z
0.526653,-0.568318,0.453614,-0.528939,0.284123,0.112501,-0.615513,-0.078902,O
0.395461,-0.307471,0.190786,-1.045636,-1.293207,-1.418756,-1.388151,0.616584,D
-3.078199,0.042071,-0.182303,-0.259863,-0.08648,-1.323396,0.755793,-0.185038,R
2.751818,0.601047,-0.29617,2.176175,-0.731453,0.239282,-0.989176,0.275785,P
-1.696135,-0.276364,1.874474,-1.819158,-0.862167,2.442604,0.447705,-1.105351,Q
2.797388,-0.076374,-0.93146,0.179371,-0.053153,1.242314,0.917213,0.261914,E
2.349998,0.222881,-1.217999,0.375881,-0.391871,0.672597,0.8879,0.503363,E
-0.207261,-1.384374,0.400334,-1.935063,-1.821715,0.266251,-1.131897,0.691788,B
3.974196,-0.602443,2.79957,0.49835,0.477629,-0.374391,-0.694133,1.064926,H
-1.235981,3.333992,1.129737,0.565203,0.878488,-1.002638,1.48647,-0.383318,W
-4.583069,0.299141,-0.125635,0.436403,0.51352,0.711605,-0.535015,-0.253878,H
1.862485,-1.263369,0.116792,-1.251483,-1.098997,0.871014,0.183028,0.424993,E
1.819789,2.14773,0.626027,0.465777,0.482556,1.487734,0.324777,-1.98319,Y
-0.886032,-1.80133,0.187847,-1.605316,0.15401,0.695128,-1.320579,-0.719915,G
-1.821409,-0.774656,0.866877,0.334571,-1.159748,-0.534368,1.4547,0.089532,K
2.205032,-1.6028,0.097153,-0.425265,-0.759181,-3.64534,-0.36035,-1.307812,L
-3.893846,0.366226,0.283169,-0.805334,0.555505,-0.027933,1.307979,-0.472777,A
-0.225724,-0.709098,-1.066271,0.950201,-0.165723,0.746883,-0.143593,-0.041286,H
4.412494,2.05469,0.190182,0.52779,-0.162007,0.999964,0.820517,-0.435,T
-2.076052,1.787749,-1.302749,-0.928594,1.292935,0.385031,-0.818688,0.821772,C
-1.767473,2.234802,-0.179201,0.74143,-0.728139,0.122854,-1.034106,-0.16186,P
-0.589086,-0.593464,1.114192,0.22452,-1.155863,-0.435107,0.934685,0.608382,G
