@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R9-16

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-0.000675,-0.008672,-0.000128,0.001533,-0.013033,0.002286,0.004293,-0.00212,H
-0.007274,0.00487,-0.00448,-0.008802,-0.0028,0.002989,0.000508,0.016893,Y
-0.005225,-0.003332,0.001116,-0.000734,0.006002,0.003006,-0.000102,-0.005228,O
0.000914,-0.002716,-0.002568,0.006204,0.004652,-0.006827,0.006473,-0.010374,C
0.006422,0.002875,0.009911,-0.004596,-0.003396,0.005081,0.005629,-0.008456,D
0.006232,0.002337,-0.004795,-0.001913,0.004855,-0.00397,-0.004988,0.014423,F
-0.005924,0.007961,0.005918,0.008766,0.001056,-0.00151,-0.008099,0.000644,T
0.007897,0.003647,-0.001213,0.001354,-0.005644,0.001273,0.003803,0.00009,X
-0.00372,0.003322,0.004613,0.009713,0.012074,-0.00079,-0.006737,-0.003734,E
-0.001971,-0.004522,-0.000144,0.0064,0.000844,-0.001553,-0.008086,-0.003023,N
0.029551,-0.003371,-0.014886,0.007277,-0.003928,-0.001259,0.000907,0.003957,T
-0.003354,-0.00835,0.00345,0.004596,0.00125,0.003718,-0.00028,0.00172,H
-0.00503,0.005308,0.000982,-0.015605,-0.000907,0.014059,0.000675,-0.000626,Y
0.001342,0.005712,-0.014329,-0.012742,0.01481,-0.002076,-0.008774,-0.005303,E
0.015087,0.00212,-0.004967,0.011142,-0.0042,0.002015,0.001156,0.011979,Y
-0.009881,0.001144,0.002463,0.000751,0.003104,-0.012838,-0.003508,0.008654,Q
0.00328,-0.003256,0.000113,0,-0.004116,0.004496,0.006277,-0.008838,R
0.006923,-0.003372,-0.010532,-0.001112,0.005774,0.002486,-0.014167,-0.013914,N
0.000258,0.000902,0.00104,0.003023,0.003035,-0.000672,0.006882,-0.003542,O
-0.000388,0.003069,-0.000311,-0.007279,-0.005674,-0.004664,0.010159,0.001044,F
0.00366,0.002599,0.007497,-0.001368,-0.009601,-0.00798,0.004905,0.002415,R
-0.002346,0.004507,-0.012772,-0.001558,-0.001528,-0.001331,0.00906,-0.001204,V
0.008949,0.000255,-0.000925,0.005923,0.000125,0.000519,-0.004697,-0.001805,X
-0.014734,0.000998,-0.012097,0.001557,-0.012742,-0.013125,0.003107,-0.008324,W
-0.004534,-0.003581,0.003373,-0.003419,0.003367,0.00361,0.002124,-0.006857,D
-0.002745,0.01181,-0.000228,-0.000295,-0.002955,-0.006893,-0.002918,0.003576,I
-0.0033,-0.008159,0.005702,0.000996,0.005118,-0.001016,0.022195,-0.003506,J
-0.002632,0.008362,-0.002306,0.006242,0.004836,0.004069,-0.004791,-0.003053,P
0.000837,0.005584,0.004142,-0.005627,-0.003725,-0.013027,-0.002294,0.008951,Q
-0.012587,-0.005042,-0.008837,0.004607,-0.001037,-0.006078,-0.003501,-0.006819,W
0.001847,-0.002113,0.001003,-0.002737,-0.008994,-0.000321,0.0027,0.000862,K
0.000129,-0.013642,0.000096,-0.000198,0.006302,-0.001272,0.017887,-0.000357,J
0.004498,-0.000372,-0.015884,0.005207,-0.004132,0.000521,0.002679,-0.002956,V
-0.002907,0.000845,0.002601,0.008523,0.009852,0.002464,-0.00469,0.012201,X
-0.004144,-0.004348,0.004017,-0.008373,0.006549,0.011969,0.001993,0.003219,N
-0.002384,-0.000037,-0.001356,-0.00255,0.006541,0.005257,-0.000142,-0.002376,F
0.000369,-0.009595,-0.004049,-0.004578,0.004463,-0.000205,0.012912,0.004878,I
0.008733,0.003009,0.001974,0.006704,0.004136,0.001955,-0.009339,0.004602,X
-0.000438,-0.004141,-0.000834,0.000862,-0.000117,0.004147,0.009684,-0.007004,E
-0.003001,-0.006861,-0.000523,-0.000102,0.005269,0.000505,0.004471,-0.00169,E
-0.002821,-0.006659,0.007318,-0.000704,0.00783,-0.000461,0.023372,-0.004232,J
0.001911,-0.013402,0.007384,0.001439,0.011491,0.000631,0.011748,-0.002668,J
-0.002573,0.001359,-0.001143,-0.005642,0.014262,0.000494,-0.003657,0.000913,L
-0.003393,-0.004453,0.001106,0.000183,-0.001428,0.000178,0.007367,-0.003847,H
-0.014663,-0.008817,0.005767,-0.000686,-0.006382,0.015994,0.00375,0.004478,A
-0.016532,-0.006328,-0.01093,0.012159,-0.008546,0.020342,-0.011826,0.014886,L
0.000939,0.00111,-0.014971,-0.015399,0.012508,0.006742,0.007706,0.000371,I
0.000343,0.010303,0.008812,0.001535,-0.00452,-0.002275,0.004156,0.002182,G
-0.001225,0.020443,0.000031,0.009677,0.002729,0.003049,0.009099,0.007304,U
0.006485,0.006979,-0.00273,-0.01027,0.004013,0.006916,-0.008364,-0.008092,P
0.002877,0.007938,0.012596,0.004951,0.00367,-0.003463,-0.001788,0.003367,M
-0.014765,-0.005017,-0.011974,0.007732,-0.008747,0.02206,-0.012678,0.015054,L
0.004439,0.007539,-0.002678,0.001788,0.003702,0.00669,-0.004511,0.010719,U
0.002437,-0.013572,0.002865,0.001278,-0.01122,0.010365,-0.012316,0.005037,A
0.003697,-0.000064,-0.00143,-0.00288,-0.002937,0.001974,0.009836,-0.006903,R
-0.016525,0.00077,-0.004404,0.004409,-0.013526,0.027356,-0.010504,0.022817,L
-0.006695,0.00313,-0.004774,0.005016,-0.008674,-0.003989,-0.009308,-0.013065,M
-0.000471,0.004825,0.00655,0.002512,-0.007045,0.01251,-0.001377,-0.00786,D
0.004064,0.004377,0.009393,0.003905,0.003357,-0.001177,-0.00515,0.003175,Q
-0.005691,0.000712,0.001967,0.005439,-0.000186,0.0039,0.000261,-0.003937,G
-0.004589,0.000248,-0.004562,0.007312,-0.002522,0.006279,-0.007915,0.002085,G
-0.0029,0.00064,-0.003762,-0.004157,-0.000037,-0.002605,0.006775,0.00441,Y
-0.005987,-0.003524,-0.000796,0.006787,0.015895,-0.008249,0.001735,-0.002475,C
0.005956,-0.002944,-0.000617,-0.004961,-0.002531,0.002064,0.008293,0.000238,T
-0.003117,0.005578,0.002877,0.00157,-0.003261,0.006172,0.010456,-0.011818,H
-0.01227,0.005005,-0.004561,0.000686,-0.006342,-0.007435,-0.001552,0.002865,V
0.000442,-0.002974,0.00062,-0.002188,-0.003434,0.002786,-0.0059,-0.001283,J
-0.005042,0.001107,-0.002299,0.002065,-0.002597,-0.005669,0.007782,-0.002549,Q
-0.005068,0.005654,0.002602,-0.012155,-0.005715,0.001793,-0.003731,0.012134,Y
0.006959,0.00726,0.014893,-0.006149,-0.004492,-0.009873,-0.001833,-0.008141,B
-0.007895,0.002042,0.00506,-0.001116,0.00204,-0.001084,0.009964,0.00152,U
0.006723,0.00888,0.001662,0.000777,0.005376,0.002901,-0.005321,-0.009893,S
-0.013717,0.005495,-0.012877,-0.000661,-0.008972,-0.010641,-0.003368,-0.007645,O
-0.008173,0.000562,0.000537,-0.003809,-0.005892,-0.000608,0.003316,0.001155,W
-0.000732,-0.003148,0.005396,0.009035,0.016727,-0.009963,-0.013564,0.004178,E
-0.009353,-0.005536,0.008946,-0.00366,0.014994,-0.007885,-0.002787,-0.001291,G
-0.028096,0.007176,-0.006403,-0.006152,-0.012634,-0.012548,0.004036,0.00119,P
0.001691,-0.004183,0.013476,0.003482,0.007512,-0.002615,-0.005068,0.010024,C
-0.001974,-0.001589,-0.012619,-0.009076,0.006165,0.001666,0.003784,-0.005722,K
-0.002801,-0.003048,-0.002637,-0.005285,0.005557,0.00107,0.009487,-0.004706,F
0.00032,-0.006103,-0.000419,-0.004738,0.004833,0.002469,0.007122,-0.000547,P
0.00184,0.002807,-0.007968,0.007775,-0.004678,-0.004683,0.009079,0.008074,Y
0.012951,-0.001347,0.010467,0.002861,-0.006665,-0.009807,-0.008787,0.003956,I
-0.010065,-0.000169,-0.008535,-0.009493,-0.004294,-0.003953,0.003505,-0.002706,W
-0.000995,0.001531,0.003185,-0.00251,-0.001591,0.001994,0.005498,-0.003945,O
-0.002094,0.006553,-0.003681,-0.009948,0.00471,0.003525,0.002542,0.009649,Y
0.005636,0.006341,0.007727,0.00212,-0.002722,-0.004805,0.003843,-0.000008,Z
0.0044,0.002929,-0.001068,-0.005452,-0.003889,0.002419,0.005928,-0.003658,F
0.00507,-0.01281,0.005474,-0.00492,-0.003892,-0.001417,0.001843,-0.005689,M
0.002157,0.001059,0.001796,-0.022523,0.005179,0.005367,-0.003288,-0.002139,P
0.002944,0.001677,0.016638,0.00476,-0.00142,-0.006164,0.000854,0.004261,O
-0.006363,-0.009461,0.002388,0.005397,0.001027,0.000515,0.003929,-0.001159,K
-0.008343,-0.000841,0.000516,0.002799,0.005895,-0.003248,0.007134,0.001623,C
0.004444,0.007524,0.006721,0.001118,-0.001085,-0.009122,-0.006052,0.003761,I
0.0025,0.001644,-0.003132,0.002176,0.008062,0.00628,-0.00743,0.002313,X
0.003334,-0.007567,0.000455,-0.012283,0.000087,0.00593,-0.011734,-0.009128,R
0.0003,0.00618,0.000055,-0.02626,0.007831,0.005742,-0.002327,-0.003471,P
0.010096,0.003961,-0.01646,0.012805,0.002195,0.007537,0.000322,0.014788,Y
-0.011847,0.010745,-0.011433,0.001937,-0.002423,0.001223,-0.002936,-0.008499,F
-0.001774,0.010178,-0.011447,0.003901,-0.005309,0.007295,0.012329,0.000158,Y
0.000697,0.002419,0.003448,0.000638,0.004891,-0.00249,0.003884,-0.001226,O
-0.001196,-0.003267,-0.002513,-0.004856,-0.000907,0.003062,0.011607,-0.005205,D
0.013211,-0.004726,0.00365,-0.004184,-0.010179,-0.005339,-0.003397,-0.000515,X
0.000533,-0.000483,0.004394,0.000882,-0.003329,0.007047,0.009273,-0.008257,D
0.004617,-0.001898,-0.005843,0.00228,-0.003351,-0.00528,0.008464,0.010661,I
0.000814,-0.003205,0.005411,-0.005076,-0.011859,-0.008956,0.006858,0.002556,N
-0.002395,0.004002,-0.004765,0.003073,0.005674,-0.003951,0.005906,-0.004452,G
0.002317,-0.016541,0.000163,0.001368,-0.003975,0.005615,0.002197,0.005382,L
-0.00249,0.002234,-0.006245,0.007561,0.003864,-0.002965,0.004812,-0.010061,E
0.000664,-0.000805,0.012804,-0.00866,-0.008107,-0.013901,-0.009369,-0.00446,F
0.001487,-0.003967,0.004732,0.00585,0.012562,-0.005422,-0.014726,-0.004901,E
0.003933,-0.001113,-0.002018,-0.004498,-0.002444,-0.000524,0.009284,-0.003569,T
0.005319,0.005109,-0.01028,0.005498,-0.003699,0.002476,0.006947,0.003168,Y
-0.005911,0.024404,0.009531,0.014112,0.008602,0.011062,0.012587,0.003515,U
0.008231,0.001066,0.008037,-0.014906,-0.007383,-0.006564,-0.000205,0.00581,F
0.00923,-0.000201,0.020152,-0.02405,-0.003824,-0.016581,-0.009271,0.014909,Z
0.001126,-0.001873,0.002999,-0.003374,0.00492,0.000876,0.0036,-0.001923,F
-0.00685,-0.005459,0.00617,0.005712,0.001592,0.007957,0.002001,-0.002945,H
0.003152,0.000758,0.001739,0.006546,-0.004715,-0.000234,-0.002496,0.000968,Q
-0.007299,-0.000301,0.003903,0.002824,0.011024,-0.003784,0.000237,0.004603,C
-0.007588,-0.013965,-0.003538,0.007543,0.001881,0.021784,-0.013602,-0.002282,A
0.002714,0.011131,-0.003038,0.001188,-0.003247,0.004949,-0.009151,0.002924,X
0.015403,-0.004618,0.00554,-0.012712,-0.001515,0.006797,-0.006594,0.006757,X
-0.002858,-0.008523,0.002616,0.000518,0.004412,0.002061,0.022357,-0.005787,J
-0.006185,-0.00322,0.005953,-0.00545,0.000018,-0.002074,0.000329,0.004427,U
0.004737,-0.007043,0.000373,0.011089,0.00308,-0.00405,-0.005062,-0.005661,C
0.004262,-0.000434,0.005819,0.005713,-0.003814,-0.002674,0.002783,-0.001422,X
-0.00085,-0.001161,-0.008504,-0.014108,0.00889,0.009842,0.001297,-0.00426,X
-0.003138,-0.008746,-0.000465,-0.003042,-0.009212,0.015553,0.005752,-0.001544,A
0.002292,0.006907,-0.000364,-0.007915,-0.003441,0.00893,0.005731,-0.005732,P
-0.009938,-0.010123,-0.000263,-0.004601,-0.009637,0.014198,0.002936,-0.000243,A
-0.002648,-0.011613,0.003824,0.006025,0.000979,0.009103,-0.004577,0.012222,A
-0.000216,-0.007258,-0.003372,-0.003871,0.005422,-0.002727,0.015955,0.002804,I
-0.000614,0.000128,0.002461,-0.000824,-0.005355,-0.004158,0.007749,-0.000311,N
0.003815,0.00505,0.001303,0.000986,-0.007404,0.002365,0.003151,-0.005699,D
-0.013019,-0.000054,-0.009127,-0.01392,-0.004619,-0.005483,-0.001236,-0.001465,W
-0.003415,-0.004995,-0.005347,0.002352,-0.001914,-0.008731,-0.007839,0.00142,D
-0.015188,0.001368,-0.007366,0.004789,-0.016212,0.026437,-0.005483,0.011747,L
-0.003868,0.012128,0.003446,0.006807,0.005323,0.009608,0.004454,-0.009604,H
0.006714,0.002438,0.006896,-0.003712,-0.002442,-0.008187,0.008907,-0.000316,Z
0.000953,0.004257,-0.006165,-0.004363,-0.004524,0.002938,0.005885,-0.000378,V
-0.003061,0.005794,-0.001339,0.005964,-0.00215,-0.002252,0.010216,-0.005318,U
0.001436,0.009931,-0.009937,0.004822,-0.008661,0.008937,0.012063,0.0046,Y
0.001522,0.009132,0.018374,0.002537,-0.003756,0.001975,0.00703,-0.004886,M
-0.001358,0.012198,0.002659,-0.004168,0.008387,0.00209,-0.002797,-0.010554,S
0.003916,-0.008562,0.000137,-0.005302,0.000901,0.007219,-0.003447,-0.003422,F
0.001567,-0.000019,0.002365,0.010934,0.001123,0.00497,-0.003898,-0.004343,G
0.002587,0.001095,0.002082,-0.003059,-0.005447,0.006142,0.004039,-0.00897,D
0.004204,0.005366,0.000991,-0.000652,0.004136,-0.002903,0.00033,0.005017,G
-0.011774,-0.00154,-0.005393,0.003401,0.00188,-0.003796,-0.005884,0.004179,W
0.001117,-0.002966,-0.004926,0.005601,0.002855,-0.009743,-0.003536,-0.001781,E
-0.005725,0.007728,-0.004647,-0.010278,0.008471,0.00879,-0.004541,-0.00352,H
-0.005519,-0.006898,0.007428,-0.002365,0.008907,-0.001353,0.023852,-0.003962,J
-0.004258,-0.000702,-0.0092,-0.001999,0.011671,0.002504,0.004309,0.000161,N
-0.00222,0.001295,-0.004374,-0.003,-0.013846,-0.015498,0.002517,0.009177,P
0.000478,0.00735,0.003706,0.004081,-0.006026,0.004078,0.007861,-0.008612,D
-0.006163,-0.007058,0.001026,0.004435,-0.001123,0.005828,-0.001766,0.002259,K
0.001558,-0.003221,0.003998,-0.006878,0.002671,-0.001899,0.002783,-0.002053,B
-0.004096,0.006065,-0.010407,-0.018422,0.005765,0.004537,-0.007222,-0.004602,P
0.002076,-0.00794,0.000007,-0.006795,0.000595,0.004907,-0.016909,-0.009411,R
0.011704,-0.000979,-0.003417,0.003292,0.008452,-0.006713,-0.014112,-0.012989,R
-0.001816,-0.019028,-0.003601,0.008261,-0.014499,0.013817,-0.013879,0.009271,L
-0.002272,0.001439,0.005897,-0.006402,0.005364,-0.004326,0.006889,0.005918,U
-0.010072,-0.003278,-0.007736,-0.003557,-0.003943,-0.004937,0.000643,-0.006336,W
-0.004178,0.003519,-0.010573,0.001728,-0.004628,-0.00496,-0.004965,-0.006351,O
-0.004414,-0.000896,-0.016309,0.00564,-0.003669,-0.007094,-0.00538,0.004356,W
-0.015811,-0.00105,-0.003919,0.001666,0.000073,-0.001074,-0.009902,-0.005432,R
0.00162,0.001067,0.001255,0.002233,0.000368,0.004667,0.009305,-0.00695,D
-0.000115,-0.004407,0.001434,0.001065,0.009954,-0.001162,0.004691,-0.003278,S
-0.001759,0.005082,0.011246,0.005554,0.002421,-0.004195,-0.005819,0.005135,S
-0.001372,-0.003358,0.007007,0.005556,0.012631,-0.007116,-0.014081,0.000904,E
0.004494,0.000411,-0.002244,-0.009969,-0.002532,0.000286,0.006343,0.003589,T
0.001154,0.004849,0.002878,0.009101,-0.005121,-0.007605,-0.00461,0.005406,Q
-0.00771,-0.006555,0.000355,-0.002765,-0.005462,0.019671,0.002292,0.001031,A
-0.002555,-0.01266,-0.003796,0.001621,-0.003922,0.001919,-0.002707,-0.000388,N
0.005541,0.000453,-0.003317,0.008628,-0.003924,0.002494,-0.004423,-0.000545,X
-0.006916,-0.003132,0.009975,-0.004089,-0.008175,-0.011985,-0.009413,-0.010698,W
0.005609,0.009333,0.011928,-0.004572,-0.002137,-0.016863,-0.003539,-0.002058,B
0.005708,-0.00368,-0.003052,-0.00097,-0.00152,-0.00275,0.004345,0.001356,B
-0.015579,0.008368,0.005977,0.009718,0.003978,0.006027,0.000012,0.008841,Y
0.00634,-0.001958,-0.000781,0.012741,-0.002454,0.004658,-0.006746,0.00117,X
-0.002066,0.00345,-0.006305,-0.00422,0.000756,0.001515,0.008596,-0.000153,Y
-0.002594,-0.011571,0.000343,0.00049,-0.00379,-0.001412,0.004393,-0.011908,H
0.005582,0.004851,-0.005509,-0.004811,-0.004937,0.001045,0.009365,-0.006619,F
-0.005659,-0.000498,0.001339,0.000691,-0.002009,-0.006863,-0.005149,-0.004111,Q
0.010856,-0.005039,-0.013649,0.006908,0.003664,-0.007637,-0.002132,0.018919,I
0.005677,0.002719,-0.010812,0.008906,0.000376,0.000268,0.005553,0.002181,Y
-0.004943,0.001723,0.002152,0.001253,-0.00248,-0.006378,-0.002785,-0.003188,J
-0.005052,-0.001473,-0.000759,0.00461,0.01176,-0.004935,0.004106,-0.00658,C
-0.001635,0.001973,0.011414,0.011813,0.021673,0.000399,0.011945,0.005639,J
-0.001021,0.003937,-0.007926,0.002422,0.005234,0.000189,0.006221,-0.007205,G
-0.01317,-0.005395,-0.005681,-0.015975,-0.00679,-0.01654,-0.009506,-0.002255,W
0.002288,0.001672,-0.001442,-0.019218,0.012012,0.001803,0.000854,-0.010088,P
0.002044,0.011053,0.012424,0.000084,0.000943,-0.008383,-0.002927,-0.003504,B
-0.002093,0.006515,0.00598,0.012,0.004964,0.00478,-0.002352,-0.010836,N
-0.004489,-0.008607,0.022098,0.006722,0.018291,-0.014916,0.0152,0.010441,J
-0.001991,0.005674,-0.003008,-0.001576,-0.002379,-0.002135,-0.001471,0.001895,L
-0.009107,-0.009658,0.012188,0.011323,0.007949,-0.008772,-0.002095,0.004434,C
-0.007926,0.011263,-0.008463,-0.011254,0.009267,0.009121,-0.004324,-0.005827,G
-0.000763,0.011108,-0.01033,-0.001387,-0.007345,0.00728,0.012693,0.001379,Y
-0.002253,0.000531,0.011591,0.000817,0.002741,0.00706,-0.00449,0.004225,S
0.002764,0.001413,-0.002919,0.004554,-0.000643,0.00183,-0.009222,-0.007076,X
0.011316,0.003583,0.017974,0.002436,-0.010893,0.007648,0.001553,-0.001305,M
-0.007525,0.027141,0.010459,0.010192,0.005998,0.009685,0.014254,0.00692,U
0.004175,-0.01497,0.001702,-0.004234,-0.000921,-0.00792,0.017681,0.002825,J
0.000104,-0.005662,0.000763,-0.001305,0.002787,0.000651,0.002954,0.001325,F
-0.014426,0.002448,-0.007523,0.004021,0.002452,-0.000125,-0.006216,0.005893,W
-0.004827,0.004882,0.00778,-0.000639,0.006202,-0.00123,0.006515,0.006932,U
0.012049,-0.006437,0.000653,-0.011602,0.000924,0.003748,-0.00565,-0.004615,K
0.002728,-0.009478,0.006101,-0.002346,0.007305,-0.003039,-0.00263,-0.004825,E
0.013249,0.007015,0.005082,-0.010957,0.001815,-0.000939,-0.018891,-0.004937,B
-0.006556,-0.006466,0.001653,-0.000876,-0.000906,0.004374,0.001093,0.003412,O
0.005808,0.002794,-0.014678,0.007701,-0.000169,-0.001166,0.001977,0.006934,V
-0.007087,-0.005582,0.008518,0.007259,0.005518,0.006421,-0.001957,0.003741,K
-0.00412,0.000453,0.006558,-0.002382,-0.004941,-0.011316,-0.009851,-0.006031,B
-0.003433,-0.000445,0.009005,0.008343,0.012561,0.001889,-0.005917,0.009684,X
0.002757,0.002505,0.001758,0.004852,0.005217,-0.00458,-0.003234,-0.003763,E
-0.000544,-0.005334,-0.003605,0.001509,0.002959,-0.004851,0.001154,0.005949,E
0.009369,0.002417,0.00487,-0.019867,0.00397,0.009521,-0.02002,-0.002445,F
-0.011444,0.000929,-0.012425,-0.010239,-0.004076,-0.008353,-0.003364,0.008304,W
-0.003693,0.001076,0.004805,0.002986,0.013347,-0.004562,0.003747,0.000098,C
0.003739,0.003179,0.00481,-0.010005,0.005421,0.001484,-0.009516,-0.00278,D
-0.00102,-0.004119,-0.004252,-0.008237,-0.001904,0.003006,0.007568,0.002073,P
0.000458,-0.00246,-0.006692,-0.003525,0.003836,-0.006695,0.007413,-0.001127,E
0.005087,0.000264,-0.007269,-0.009443,-0.004746,0.000396,0.009736,-0.003945,T
0.000042,0.001522,-0.0075,0.005709,-0.003624,-0.001058,0.001121,-0.015048,R
-0.010901,-0.001732,0.001003,0.002127,-0.006595,-0.001115,0.000697,-0.007966,R
-0.002063,-0.004268,-0.002374,0.002951,-0.00296,-0.009342,-0.00096,-0.003646,H
0.000096,-0.004816,0.001205,-0.000517,0.01073,-0.004223,0.002783,-0.000453,Z
0.004339,-0.000854,-0.004736,0.004498,0.004347,-0.000931,-0.005272,0.006021,X
-0.004184,0.024245,0.016049,0.00893,0.00042,0.000138,0.016424,0.012117,U
-0.001024,0.006439,0.004363,-0.004352,-0.000195,-0.015952,-0.008819,0.009845,Q
0.000766,-0.011951,0.004752,0.000604,-0.007397,0.009036,0.007371,-0.009688,H
-0.002803,0.005868,0.001096,0.004176,-0.00545,0.004474,0.00156,0.003323,A
0.005361,0.000611,-0.008186,0.008696,0.002335,-0.00145,-0.011398,0.002453,V
0.001697,0.005491,0.005828,-0.015677,-0.005691,0.000446,-0.00106,-0.005235,P
-0.001033,0.01282,-0.001717,0.003322,-0.00582,0.006648,0.012981,0.006076,V
0.00029,0.013174,0.010341,0.002632,-0.005532,-0.00186,-0.000255,0.003712,M
0.001469,0.000225,-0.001965,-0.005539,-0.002439,0.001817,0.007624,-0.002309,D
0.004663,0.001075,-0.004485,-0.011769,0.003216,0.010986,-0.008527,-0.008916,H
0.022441,-0.004633,-0.011152,0.001046,-0.006305,-0.002037,0.001896,0.00413,T
0.000622,0.010306,0.007507,0.006509,0.002415,-0.002076,-0.000253,0.003763,M
0.006292,-0.00419,0.001277,0.001505,-0.006405,-0.010623,-0.004416,0.00381,T
-0.012419,-0.004561,-0.011289,0.001078,-0.003257,-0.006752,-0.002327,-0.000639,C
-0.000476,0.004183,-0.009134,-0.005048,0.002367,-0.002276,-0.000808,0.01104,V
-0.005696,-0.003057,0.001555,0.000569,0.003895,-0.002662,0.001237,-0.001152,O
0.009197,0.002739,-0.000745,0.006112,-0.002438,0.005501,-0.007245,-0.004728,S
0.005387,0.000759,0.001661,0.007756,0.000944,0.001023,-0.001986,-0.00498,X
0.004274,0.001981,0.007896,0.005215,-0.004342,0.009217,0.002971,-0.005208,H
0.00512,-0.003936,-0.00712,-0.003752,-0.006781,-0.006541,0.002496,-0.003319,K
-0.002903,0.004478,0.001943,0.008457,0.001731,0.006162,0.002377,-0.008965,H
0.000262,0.000785,0.001675,0.002541,-0.004814,0.0004,0.004884,-0.005989,H
0.001159,0.004069,0.005605,-0.001746,-0.004142,-0.00089,0.007634,-0.004292,O
-0.001405,0.001841,0.013036,0.003818,0.001089,-0.009185,-0.001177,0.004727,G
-0.003089,0.003252,0.007116,-0.001387,0.003758,0.000643,0.005056,0.003147,U
0.011095,-0.002494,-0.017244,0.00218,0.000458,-0.005127,0.000116,0.014109,I
-0.001975,-0.007498,-0.002498,-0.006653,0.00281,0.001181,0.007962,-0.006422,F
-0.003841,-0.004612,-0.0058,-0.006194,-0.00062,0.00044,0.008706,-0.002259,F
0.003417,0.0036,0.003281,-0.01201,-0.001936,0.00238,0.008511,0.003598,T
0.010084,0.002666,-0.004112,-0.022233,0.003528,-0.000068,-0.005491,0.002165,J
0.005331,0.014554,-0.00556,-0.013854,0.000131,0.011776,-0.007284,0.001361,V
-0.004111,0.012078,-0.00618,-0.019753,0.002908,0.009005,-0.011356,0.00026,G
-0.000129,0.006835,-0.003968,-0.012788,0.004356,0.012548,-0.009166,0.006284,Y
-0.001815,0.0088,0.006362,0.00634,0.007273,0.009772,0.000488,-0.012641,H
0.002085,-0.004139,0.001928,0.001151,-0.005833,0.002343,-0.011338,-0.004947,K
-0.004522,0.006938,0.002596,-0.015476,0.005829,0.010093,-0.006006,0.007052,Y
0.001556,0.008803,-0.000437,-0.00546,-0.004535,0.006423,0.005822,-0.003876,P
0.000581,0.003865,0.008116,0.002876,-0.002411,0.000347,0.003768,-0.006521,Q
-0.000769,0.006016,0.005397,-0.004562,0.003092,-0.001757,0.003516,-0.001676,O
-0.001356,0.002942,-0.000525,0.002393,0.00381,0.002752,0.004889,-0.007424,O
-0.003376,0.001445,-0.002583,-0.000231,0.01038,-0.008032,0.002499,0.00035,G
-0.000873,0.000622,0.000247,-0.002462,0.004085,-0.004402,0.002652,0.000698,E
0.003039,-0.014914,0.002663,0.004251,-0.006383,0.007101,-0.003371,0.003554,L
0.000042,0.007415,0.008143,0.008623,0.004177,0.001419,-0.007667,-0.004069,N
-0.00169,0.004256,-0.001034,0.004162,-0.005316,-0.012252,-0.003193,0.005658,Q
0.026589,-0.004799,-0.010101,0.007379,0.001817,0.000793,-0.002981,0.004787,T
0.004473,0.000078,0.008413,-0.003207,0.00097,0.006389,0.001148,-0.000897,Z
-0.010776,0.000118,0.003467,-0.001717,0.013315,-0.006689,0.002505,0.006602,C
0.008502,-0.009972,-0.005223,-0.003546,0.007035,-0.008016,0.005529,0.016417,I
-0.015705,0.002724,-0.007825,-0.001176,-0.006737,-0.000237,-0.000578,-0.000039,C
0.000922,0.00251,0.000184,0.002806,-0.001945,0.002157,0.002208,-0.00759,H
0.005937,-0.001528,0.013681,-0.002625,-0.015554,-0.01368,-0.008718,-0.003402,Y
-0.01094,0.015286,0.015929,-0.010974,-0.009451,-0.009905,-0.000035,0.035654,Y
-0.004481,-0.004997,-0.013514,0.003079,-0.002904,-0.003822,-0.0008,-0.004326,W
0.006886,-0.000755,-0.012327,0.004863,0.002151,-0.000082,0.004817,0.007501,I
-0.000682,-0.002459,0.003449,-0.001536,0.008104,0.001496,0.006382,-0.00466,Z
-0.005163,0.001008,0.003477,-0.004186,0.001855,-0.002598,0.002844,0.004642,U
-0.010323,-0.013889,0.01182,0.007946,-0.007883,0.015756,-0.027138,0.000892,A
0.002569,0.005784,-0.009237,-0.016502,0.006653,0.000089,-0.008115,-0.001845,O
0.00026,0.009096,-0.006852,-0.000985,-0.004397,0.007172,-0.001471,0.004399,X
0.01158,0.004911,0.00285,0.002461,-0.001735,0.000286,0.001431,0.000737,Z
0.001304,-0.001445,-0.004694,0.004139,-0.000385,0.001566,0.001122,0.004758,I
0.0004,-0.007935,0.01454,0.005453,0.00154,-0.001076,-0.001571,-0.023051,H
0.006081,-0.003832,-0.001133,-0.003291,-0.011778,-0.00859,0.00965,0.011427,I
-0.002436,0.004936,0.001113,-0.006395,0.005497,-0.008249,0.006892,0.008923,U
0.002524,0.00956,-0.003146,0.008374,0.002698,0.006723,-0.005415,-0.001721,S
0.002964,-0.004314,-0.002683,0.005867,-0.009312,-0.008303,-0.001673,0.001596,D
