@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.456Source_6+0.439Source_11+0.422Source_9+0.363Source_13-0.272Source_8... numeric
@attribute '0.851Source_12+0.371Source_4+0.279Source_1+0.18 Source_3+0.086Source_5...' numeric
@attribute 0.733Source_4-0.641Source_1-0.161Source_3-0.099Source_5+0.058Source_2... numeric
@attribute -0.816Source_3+0.502Source_1+0.231Source_4+0.077Source_14-0.066Source_12... numeric
@attribute -0.873Source_5+0.289Source_3+0.277Source_1+0.187Source_4-0.146Source_12... numeric
@attribute '0.668Source_7-0.649Source_14-0.197Source_5-0.161Source_3+0.13 Source_0...' numeric
@attribute -0.67Source_7-0.602Source_14-0.261Source_10+0.226Source_0+0.126Source_8... numeric
@attribute 0.882Source_0+0.343Source_10-0.172Source_8+0.154Source_15+0.148Source_14... numeric
@attribute 0.635Source_10-0.342Source_0-0.338Source_8-0.318Source_14-0.259Source_7... numeric
@attribute 0.874Source_15-0.285Source_8-0.265Source_10-0.182Source_11-0.13Source_2... numeric
@attribute -0.675Source_8-0.447Source_15-0.355Source_10-0.352Source_11-0.128Source_14... numeric
@attribute -0.854Source_2+0.402Source_11-0.192Source_8+0.176Source_10-0.101Source_0... numeric
@attribute -0.69Source_13+0.451Source_11-0.324Source_8+0.303Source_2-0.231Source_9... numeric
@attribute 0.762Source_9-0.551Source_13-0.257Source_11-0.149Source_6-0.115Source_2... numeric
@attribute -0.839Source_6-0.395Source_9-0.258Source_13+0.174Source_8-0.093Source_2... numeric
@attribute 0.431Source_11-0.39Source_12+0.369Source_4+0.335Source_1+0.332Source_3... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.426809,2.52975,1.615809,-1.169494,-0.292244,0.971669,-0.816712,1.963362,0.386974,1.295434,-1.942565,0.27507,-0.560806,-1.786489,1.2569,1.025153,T
1.240453,0.609754,-0.467949,0.918128,-0.517757,0.042236,0.758655,-0.767524,0.240654,-0.028535,-0.017618,-0.218101,0.844802,-0.322529,-0.777707,-0.195521,O
0.603848,-0.086903,0.536885,-1.780221,-0.057155,0.681604,0.24626,-2.308988,1.986461,0.426453,-0.829645,-1.035698,0.714026,-1.195284,1.686483,-0.736477,R
1.145473,-0.140918,-0.011184,-0.119648,0.348766,-0.386845,0.738451,-0.254797,0.523924,0.385,0.71129,0.223574,-0.365274,0.367695,0.08508,0.974874,O
0.234285,-0.91413,-1.125522,1.226089,-0.586125,1.734458,1.028977,2.391041,0.56134,-0.625959,-0.029935,-0.639386,0.919712,-0.817906,1.443292,-0.39937,Z
-0.555103,-0.727434,0.177079,0.39738,0.574274,-0.709833,-0.579092,-0.818335,0.581162,0.652322,1.438631,0.000303,0.663447,0.223456,-0.459566,0.479384,O
0.067003,1.21886,-1.209413,0.101629,-0.314159,-0.95197,0.27106,0.967357,0.010589,0.93227,1.414547,1.215842,1.295764,-0.131138,0.670753,1.449396,J
0.648595,-1.387446,0.305033,1.49493,-1.188168,1.145253,-0.024421,-0.061571,0.208016,-0.342878,-0.378414,-1.758736,-1.347269,0.289289,2.360364,-0.415144,S
0.339316,0.99377,-1.68801,0.766325,0.939179,-0.733679,1.344776,0.20034,0.755492,-0.909043,-0.588738,0.536387,-0.323674,-0.212308,-0.010931,-1.008684,H
0.463139,0.691325,-0.364093,0.585103,-0.645297,-0.871436,-1.402627,-0.073973,-0.899018,-0.950642,1.732705,0.576342,-0.351649,-0.713106,0.169765,1.001005,L
0.241555,-0.817089,0.07817,-0.863558,1.133498,1.681993,-0.224287,-0.05235,0.468111,-0.140525,0.607895,-0.271228,0.209499,-0.274578,0.86449,0.29148,G
-0.474672,0.152466,0.125067,0.891063,2.720614,1.636753,0.026563,-0.343925,-0.03273,1.362668,0.511309,-0.269557,0.41189,2.604598,-0.145057,0.313302,U
-0.130177,1.767096,0.609626,1.515363,-0.353963,-0.057514,-1.531069,1.45194,0.495185,-0.347509,2.473769,-3.169461,0.734033,-0.086295,-0.200141,-0.083975,L
1.110135,-0.967439,-0.058624,1.172712,-0.309802,0.168226,1.38749,0.842592,0.420155,0.175421,-0.820849,-1.214287,1.014474,0.114902,0.436929,-0.350067,B
0.664734,0.53205,1.662131,-1.174594,-1.141418,-0.664758,-0.933964,-2.756296,3.063482,1.675337,1.022522,0.462401,1.230491,1.424863,-0.39609,-0.078008,H
0.521121,-0.074762,-1.418744,-0.335805,0.141181,-0.053396,-0.462266,-0.024458,-0.338124,-0.348207,0.587829,1.323701,-0.826965,0.805928,-0.700599,-0.486167,C
1.346305,0.390211,0.561753,-0.861355,0.567823,-0.409695,0.380804,-2.345536,2.802435,1.490855,1.226109,-0.106964,0.858085,1.938364,0.780328,-0.983836,H
-0.394762,0.566983,-0.02037,-1.228715,0.267117,-0.876966,0.899652,-0.131444,-0.493628,-0.095261,-0.08454,0.138745,-1.921901,0.069192,-1.85381,2.132794,W
0.44483,-0.092466,0.087078,-2.572664,0.37676,0.074297,-0.649002,1.907192,-0.03638,0.495,-0.762078,-0.507806,-1.417651,1.376503,2.407217,-0.263639,V
-0.118328,-0.476533,0.38807,0.233931,-0.382182,0.113632,-0.551294,-0.704154,0.556499,-0.382214,0.612132,0.660968,-1.520817,0.078346,-0.413792,1.462737,G
0.488026,-0.479993,0.634436,-0.059461,0.135243,-1.15609,-0.58859,0.116943,0.243734,1.742227,0.094507,-2.22334,0.101528,0.375495,-0.583261,-1.300095,N
-0.387223,0.104595,0.712981,-1.716551,-1.316817,0.172457,-0.186832,-2.273889,2.155492,-0.576162,-1.051247,0.044132,-0.034245,-2.308393,0.077778,1.280005,R
-1.316784,-1.166962,0.264168,-1.256761,-2.618268,0.258737,-0.403526,2.044497,0.649872,0.28798,-0.581388,1.199462,-0.674205,2.07554,0.538589,1.791982,Y
0.174505,0.122184,0.179374,-1.490223,-0.213463,-0.031583,0.119656,-1.856391,2.83191,-0.910503,-0.186701,0.232202,-0.142125,-2.293382,0.922995,0.435016,R
0.4825,0.322256,-1.010876,1.219773,0.003672,-0.36012,-0.625587,-1.025723,0.046007,-0.459144,-1.000539,1.746863,0.003745,0.780256,0.271405,0.346335,C
-1.533148,-0.311848,0.928883,0.634801,-1.198349,1.470168,0.986196,0.075805,-0.323612,-0.406881,-1.077011,0.834189,-0.572621,0.372247,-0.679004,0.989795,Q
1.00308,0.096533,-1.071784,1.273374,1.256267,-0.870159,-0.261011,-0.571083,0.021358,-0.306928,-1.126861,1.278221,0.071565,0.195181,0.031734,0.594553,C
1.608119,0.244256,-0.813661,0.430229,-0.184458,-0.717544,0.126071,-1.088201,-1.505507,0.814212,0.798371,2.6557,0.979554,0.914175,0.59544,0.790053,J
0.801306,0.96489,-0.196919,0.262663,0.803722,0.585839,1.472087,-1.71096,-0.15761,1.705935,-0.459814,-0.946622,-0.580351,0.277689,-2.443384,1.178057,M
0.939486,0.172306,-0.514746,-0.001803,-1.051259,-0.240887,0.808937,1.281367,0.438084,1.158604,-0.039431,-0.59319,-1.20504,-0.047778,0.268299,0.411651,A
-0.03131,0.306651,-1.928863,2.268607,-1.477091,1.095924,0.96088,0.916575,1.388225,1.384915,-0.621452,-0.991559,-0.733715,0.516753,0.187271,-1.57069,T
-0.308318,0.345241,0.33777,-1.16835,1.311477,0.939296,-2.317832,3.187005,-0.140492,1.218479,0.031339,0.338999,-0.548046,0.420556,2.100134,-0.267538,T
0.919179,1.507188,-0.308811,-0.528094,-1.237955,-1.143826,1.174002,-0.100762,-0.173908,-1.40477,1.949202,0.107373,-0.166001,-0.100379,-0.774249,1.486848,A
0.713266,-0.379113,-0.212429,-0.330326,1.290308,-0.764951,-1.511288,1.058467,-0.080825,0.816464,-1.222815,-0.426794,-0.84182,0.248103,-0.144439,-0.076313,T
-0.795021,0.339546,0.709073,-1.884407,-1.339833,2.051196,-0.147082,0.453702,1.065488,0.24913,0.203104,1.213041,-1.114575,0.427182,0.929333,0.511576,Q
-0.849934,0.760537,1.288969,0.944143,1.349701,-1.016493,-0.117246,-0.219943,-0.206475,-1.052628,-2.111114,0.691699,0.878974,0.776846,-0.3299,-0.423959,Y
0.36674,-0.408232,0.528828,0.475768,-0.39459,0.15478,-0.316634,-1.488,0.270951,1.275271,-0.541828,-1.516056,-0.092534,0.237235,0.933317,-0.499124,O
-0.441228,0.347034,-0.875238,-0.818448,-0.690735,-0.556895,0.051126,0.448117,1.050551,-0.083452,0.594848,-0.074579,-0.629054,-0.3392,-1.109292,0.503609,N
0.786487,-0.864079,0.306179,-0.904669,0.910759,0.251906,-0.355537,0.401605,-0.385658,-0.224543,0.115627,0.105081,1.092229,-1.148618,0.107391,0.055185,B
-0.325604,0.461723,1.566008,-0.127531,-1.951062,0.637969,0.522573,-0.80931,-0.87497,0.054,-1.01236,-0.618636,-0.479182,0.069568,-0.337947,0.575478,X
-4.730019,0.679399,2.35795,-0.154566,-3.469338,1.248387,2.702497,0.113159,-2.203945,-1.31281,-3.917764,-1.48905,1.016532,1.771566,-0.532406,2.492941,Y
0.321324,-0.154352,-0.163736,1.027087,-0.224854,-0.842692,0.644816,0.257125,0.354088,-0.361077,0.519086,-0.164524,-1.52859,-0.625184,-0.617691,1.866798,X
1.488094,1.03387,0.01911,0.575523,-1.137867,-0.345144,1.999122,-0.036969,-1.383746,-1.42098,1.827115,-0.042831,-0.308309,0.287289,-0.381808,-0.581767,A
-0.254483,-0.618026,2.437808,1.695796,-2.349331,2.005868,-0.063052,0.236013,-0.093024,0.233411,-0.790928,-1.71146,-0.804801,-0.545005,0.837464,0.094909,S
0.181172,0.073811,-1.307931,0.198776,0.652041,2.179859,1.695928,0.143333,-0.184566,-1.766596,0.156087,-0.568806,-0.077403,-0.963676,0.366803,-0.066691,K
0.073527,0.754434,-0.388969,-0.593795,0.039439,-0.694056,-1.145472,0.391638,0.440539,1.550445,0.150521,-1.874938,0.388844,0.216352,-0.235246,-0.844607,N
-1.02795,1.708343,-1.735845,-0.677115,1.951408,1.672782,1.802305,-0.584077,-0.086154,1.474722,0.256413,-1.064711,1.336991,0.989431,-0.982617,1.421811,M
-2.356146,-0.632669,-0.307971,1.74715,0.248338,-0.021517,-0.11424,-0.791493,0.070216,-0.166882,1.041027,0.984985,-0.393799,-2.067827,0.700123,-1.481896,Q
-1.294047,-0.276184,0.230411,-0.784476,-1.150432,0.586921,0.191069,1.166463,1.255048,-0.52463,-1.093714,0.228943,1.185112,-0.22165,-0.744242,0.759886,F
1.137485,0.987869,1.918564,-0.764919,0.794274,1.296644,0.861777,1.962566,-0.695252,0.745296,-0.525358,0.00403,-2.42264,1.439848,1.82678,-0.917683,Y
0.263772,-0.29035,0.795788,0.098247,-0.038783,-1.76893,0.133073,0.224086,-1.330039,0.016353,-0.982009,0.372475,0.998112,-0.646419,0.897695,0.63251,I
0.047946,0.503912,0.380455,-0.606641,0.69695,-0.330411,0.239685,-2.257823,2.000127,1.542609,1.206499,-0.850393,-0.542241,1.471618,-0.713407,-0.246645,N
0.561267,0.362398,-1.564854,-2.712194,0.586518,-0.696814,-1.391477,0.409166,0.014198,-0.766159,-1.443441,0.427571,-0.17722,0.638259,-0.336013,-1.17362,W
0.722089,-0.535767,-0.902904,-0.628919,-1.754115,-1.09624,1.756767,1.22082,0.831499,0.771516,-0.093963,-1.15323,0.411952,0.321182,1.320478,-0.14289,J
-0.642307,0.994119,2.057986,-0.948118,-0.540116,-1.762975,0.183899,-0.704925,-1.761758,1.596248,2.200922,0.80983,0.423285,-0.882738,-0.523743,-3.675051,N
-0.89089,1.342349,0.249483,-0.685115,-0.218455,1.266339,0.339898,-2.185425,-0.353212,2.84654,-1.479784,-1.407515,0.677865,0.554415,-2.323264,0.816921,M
-0.957233,1.426744,-0.121493,0.007961,0.469306,1.409389,-0.284036,0.718755,1.882217,0.605936,1.276534,0.851342,1.775873,0.901563,-0.200751,-0.613834,O
-0.595544,-0.750325,-1.110866,-0.274147,0.235797,-1.214504,1.165136,-0.139743,0.499928,-0.338988,0.863696,-0.008257,-0.920723,-1.021146,0.302147,-0.270698,R
0.342878,1.016968,1.307064,-0.789901,0.359881,0.199461,0.393479,1.381904,0.634587,-0.072076,-0.646543,1.260705,-1.799683,-0.247581,-0.483001,1.060135,V
-0.116793,-1.1774,0.307624,0.114422,-0.018108,-0.082701,-0.948626,-1.098456,-0.732675,0.900429,0.286131,0.039649,0.961686,-1.463466,0.514381,0.210846,S
1.603173,-0.454818,-0.580536,0.493102,1.049313,-1.357463,-0.652689,-0.045811,-1.379166,0.082443,-0.183927,1.11273,1.171057,-0.63007,0.21528,0.843148,I
-2.776217,-0.439822,-0.687762,0.041499,0.736506,-0.259379,1.719467,-1.618127,-0.24903,0.62847,0.54294,-0.030662,-0.59213,-2.261339,0.522109,-0.111541,B
-1.001607,-1.049188,0.504576,0.287943,0.615571,-0.809371,-0.538763,-0.376328,-1.7751,-0.523999,-0.195766,0.750346,-1.982064,0.932511,-0.359594,-2.814658,K
-1.071076,-0.635371,-0.439057,-0.627738,0.989799,1.514242,-0.367117,0.242275,2.174439,-0.07001,0.620933,-0.037178,1.726902,-1.018572,0.629172,0.930059,B
1.311577,-1.012606,2.913472,-0.287129,-1.01192,-0.831531,-0.217133,-0.006517,1.854589,0.386185,0.261143,0.149668,1.555639,0.307679,-0.157167,-2.980879,P
-0.606501,0.35849,-2.008715,1.062292,-1.596025,-0.208526,-1.856746,-1.535874,1.593813,-0.460159,-0.921975,0.111633,-0.111232,-0.112773,2.93343,0.241669,E
0.448713,1.335268,-0.672494,-0.476057,-0.713543,-0.40561,2.07267,-1.032903,-1.424062,2.663314,2.056256,0.526852,1.008882,-0.964133,-0.242117,-0.824566,M
0.773523,0.470674,0.379661,-0.303473,0.281639,-0.052864,0.842021,-1.412974,2.169629,-0.5085,0.533745,0.224742,-0.460676,-2.039148,-0.741093,1.526454,R
0.052472,-1.456072,0.373679,2.443502,-0.340009,0.268569,-1.565417,-0.20015,-0.560172,0.627664,-0.822677,-1.092735,-0.02423,-1.542118,1.157246,-0.172851,Z
0.599226,1.044349,0.001884,-1.737475,0.077995,0.645222,0.435885,-3.31741,-0.386533,-1.360303,-1.347754,-0.660189,-0.509273,0.288656,1.075828,-1.205576,K
-0.051691,0.07524,0.615701,-0.086272,-0.140912,-0.185144,0.106059,-0.091797,0.197033,0.220776,0.250922,-0.32978,0.986947,-2.409799,0.052402,0.22605,S
0.641139,-0.039215,-0.913753,0.270756,0.622305,-1.514364,-0.142649,0.477751,-1.315213,0.034363,-0.177341,0.674889,0.969999,-0.328103,0.799176,1.726351,I
0.159276,-0.092285,0.096155,0.00615,1.429029,1.670334,-0.736338,0.049251,-0.03024,0.320579,-0.256747,-1.698553,1.957103,-0.274091,-0.661677,-0.676414,D
0.826001,0.943255,-1.954243,0.149169,-1.664684,-0.489839,0.882491,0.719297,1.53716,-0.694277,-0.24989,-0.531336,-0.083216,-0.142406,0.243901,-0.06682,R
0.780721,0.825945,0.512304,0.136325,1.357517,-0.688636,1.473468,-0.311325,1.3519,-1.951929,-0.662043,1.028802,0.770873,-0.771952,-1.036843,1.731461,F
-0.149987,1.531582,-1.726974,0.378522,0.967509,1.175451,1.825667,-0.355876,0.563011,2.494387,0.398111,-1.389919,0.614211,1.190049,-1.333284,0.428388,M
1.138383,-0.187383,0.025281,0.067349,0.440251,-0.253954,0.207337,-0.277361,0.820412,0.678808,0.875564,-0.08496,-0.442479,0.369157,0.114659,0.901197,O
0.724597,0.744866,-1.082203,0.593204,-0.374228,-0.107436,1.249016,0.187544,-0.416662,0.740557,-0.411068,-1.603208,0.33233,-0.467583,-0.125143,-0.487913,J
0.10545,0.190068,-0.516477,-0.905925,0.123031,1.363496,-0.486454,0.851598,0.040818,-0.294795,0.130612,-1.034133,1.102304,-0.659414,0.561431,-0.069484,R
-0.389188,-0.809329,-1.103608,-1.071483,0.826703,0.583159,-1.042452,-0.175088,0.509631,0.699154,-0.17189,-0.590606,1.248177,-0.427044,-0.799951,-0.920747,H
-0.547045,-0.697173,-2.705659,-0.296351,-1.669055,-0.963679,-0.398681,1.078723,0.162207,1.761373,-0.585482,-1.252571,0.21674,0.236378,-2.738328,-0.470887,M
0.619207,0.151926,0.541909,0.574846,0.231154,0.120109,-0.136258,-0.363903,0.780803,0.042058,0.882566,0.17449,-0.319585,0.170093,-0.390279,0.014924,O
0.107246,-0.12006,-0.283682,0.585289,-1.255173,0.22224,-0.928911,-0.422833,0.001432,-0.254439,-0.465858,-0.070015,-1.103382,-0.629789,-0.884368,1.53314,K
0.607127,-0.922727,0.417792,0.767803,0.669872,0.289615,1.009103,0.046538,1.52427,-0.924998,0.84046,0.388097,-0.702231,-0.773695,-0.700781,1.506714,B
-0.006761,0.770209,0.200479,-0.009731,-1.578073,-0.70871,0.329004,0.012112,-1.159624,1.558626,0.22574,1.214165,1.009396,-0.529079,-0.068825,2.581466,J
0.749171,-1.415503,0.748037,0.732228,-0.203886,-0.554332,0.705793,0.230613,-0.66737,0.188363,0.039,0.158664,-0.601034,-0.277615,0.390102,0.650745,S
-0.791833,0.269683,-0.139704,-0.343991,-0.09634,0.144615,0.681721,0.091624,-0.092403,-0.287972,0.129833,-0.57116,-0.440594,-0.099904,0.611964,0.733865,X
-0.089435,-2.317063,-0.166406,-0.361156,0.062628,0.732013,0.71894,0.255742,0.216809,-0.996249,-0.242096,0.388123,-1.509431,-0.561148,-0.744464,0.052414,S
0.037931,-0.575448,0.947701,0.637556,0.071192,0.786134,-0.11945,-0.387933,0.550876,-0.764095,1.47624,0.880332,-1.252357,-0.548129,-0.799504,1.324813,G
-1.166081,-0.896005,0.684541,-0.275374,-3.839638,-0.076411,0.258563,1.814566,1.447499,1.303949,-0.378456,0.867324,-0.767922,1.780369,-0.564594,-0.4961,Y
1.677796,1.919286,-0.097037,0.285071,-1.846845,-0.57022,1.523781,-0.057339,-0.796017,-1.638207,1.266594,-1.24185,-0.756446,0.360499,-0.143033,-0.076217,A
0.445758,-1.204434,0.369607,0.140301,1.167242,1.749979,0.174237,0.184095,-0.491174,-0.608101,0.888786,-0.46841,0.660702,0.147151,-1.025078,-1.095207,P
-0.031912,0.698717,0.216621,-0.765096,-0.021193,-0.093074,-0.168517,0.18122,-0.356604,0.13456,0.186685,-0.45164,0.196518,0.53384,0.928789,2.945323,I
-0.027609,0.025367,-0.028498,-0.256892,0.67718,2.369857,1.025929,0.404565,0.698436,-0.812865,1.227597,0.868631,1.697729,-0.566663,-1.164515,-1.222773,R
1.849595,-0.536938,-0.563176,0.692208,0.246545,-0.096902,-0.796237,-0.34795,-1.237384,-0.451381,-0.066957,1.25241,-0.109086,-0.763924,-0.345153,-0.918949,E
0.997075,0.379621,0.821966,0.244991,1.747932,0.710319,1.017963,1.278556,-0.452706,0.488977,-0.222053,0.694618,-2.02842,0.947226,-0.461751,1.090598,V
-2.662064,-0.083332,1.7946,0.107536,-1.573012,0.793118,1.990348,0.960017,-1.732305,-0.216611,-1.960384,-1.495249,-0.611644,1.226409,-0.661495,2.235024,Y
0.015889,1.074252,1.402529,-0.98166,-0.454239,0.509354,-0.212587,-2.62606,1.323941,2.108359,0.284163,-1.78859,-0.125725,1.882537,0.286326,-1.703381,N
0.971506,0.576812,-1.288982,0.559276,0.235083,-0.834097,-0.813754,0.076283,-0.679162,-1.463593,1.624583,0.446322,-0.262934,-0.471347,0.31931,1.220773,L
0.5903,-0.170745,0.053155,0.684367,0.072744,-0.587839,-0.983861,0.292838,-0.783147,0.013643,-0.329327,0.583012,0.132018,-1.491995,-0.246126,-0.424524,E
-1.254813,0.222166,-1.252981,1.044033,0.067782,0.577575,2.649989,-0.909826,-1.793527,-0.86443,-0.320314,0.779756,-0.263735,0.082798,1.141912,-1.543748,L
0.941786,1.597324,-0.143933,-0.807522,-1.706818,-0.187277,1.163685,0.302945,-0.969883,-0.96111,1.653753,-0.83431,0.189607,0.432927,0.811668,-0.182482,A
0.193149,0.443463,-0.962921,0.105476,-0.097092,-0.29347,-0.592488,0.193847,-0.595956,-1.016108,0.169574,1.516934,-0.212475,-0.789591,-1.056962,-0.666638,K
-0.155294,0.609864,-2.344289,-0.113872,-0.472954,0.675235,-2.550239,-1.133013,1.354193,-1.704566,-0.559287,0.917864,0.760563,-0.235821,2.320502,-0.060135,E
0.207878,-0.990286,-0.352777,-0.038866,-0.069582,1.048489,-1.198239,0.247803,-0.367314,0.828729,-0.462881,-1.065244,0.429253,-0.598706,0.936626,-0.281315,E
0.661869,0.87398,0.098846,-1.497163,0.057705,-0.687348,0.51286,-1.137159,-0.795262,0.329782,-0.924213,-0.857859,-1.535182,0.335682,-1.264561,-1.137385,W
0.675153,-0.280105,0.601231,0.510892,-0.015158,-0.267386,0.430076,-0.710081,0.320372,0.113015,1.110971,0.724439,0.051716,0.516245,-0.45691,0.033396,O
-0.020977,1.637329,2.100108,0.080758,-0.060231,2.518925,0.667572,0.723005,-2.626679,0.782735,-2.245547,-0.265935,-0.779609,1.239072,-0.831277,0.430282,V
1.384152,-0.97883,0.599737,0.418275,0.138851,-0.845873,-0.125279,0.093286,-0.484375,0.3404,1.001566,0.126782,0.366704,-0.371198,-0.741133,0.166956,D
0.30128,1.631082,-1.304599,0.060631,1.366582,1.216136,1.449493,-0.399524,0.785283,2.040492,1.016853,-0.958828,0.854495,1.102809,-0.905361,0.600563,M
0.715556,0.439717,-0.603604,-0.215046,0.813786,-1.865562,0.711075,0.053116,0.53989,-0.927657,-0.650714,0.17559,-1.072088,0.389345,-1.422565,0.172249,W
0.135373,-1.59337,-0.588934,1.15646,-0.095665,1.545138,1.176403,0.460849,0.520198,-0.302928,0.183503,-0.067696,-0.830664,0.93539,0.528075,-0.398817,S
0.927541,-0.348231,-0.971246,0.223171,0.737366,0.132234,0.352668,-0.743207,0.124259,-0.529254,-0.153502,0.626944,-0.33106,-0.156889,0.340545,0.564457,G
2.15374,1.262799,0.758373,0.210446,1.354977,1.625979,1.415336,0.415056,-2.041904,0.432256,-2.109603,-1.117893,-1.406701,1.038156,0.491537,-1.303366,V
1.332263,1.720591,-1.630219,1.844302,-0.335296,0.286092,1.664732,-1.115382,-1.439309,0.794215,-0.305637,2.775865,0.734381,1.575789,0.595619,-0.273231,J
0.827199,0.62867,-1.064358,0.860248,-1.692408,0.003151,1.351345,1.359346,2.113771,1.074505,0.394903,-0.45687,0.271377,0.744661,0.848392,-0.336584,A
0.083502,0.196916,-0.546104,-1.013994,0.606552,-1.62568,0.077816,-0.599559,0.009986,-1.121937,-1.748859,0.626621,-0.868597,0.547463,-1.605844,0.239121,W
1.155649,0.530656,0.892347,0.004938,0.991972,0.523868,0.971635,-2.236233,1.404243,1.239083,1.044037,-0.366914,0.639595,2.596181,0.486696,-1.421695,H
0.734756,0.508532,0.56736,-1.598191,0.731794,1.084368,1.180459,1.676352,0.049588,-0.535669,-0.243326,0.487636,-1.562865,0.315203,1.070796,-1.031756,V
0.704805,-0.597393,-1.386316,-0.821437,-0.977776,0.593577,-0.248828,-0.22638,0.342974,-1.55525,-0.935197,0.610872,-0.445609,-0.098114,0.65633,0.050196,C
-1.621969,0.427567,0.46861,2.199434,-0.254299,-2.852427,0.854997,0.126046,0.545617,0.361191,-0.71368,-0.639285,0.51854,-0.245546,0.622465,-0.654925,T
-0.661745,0.113591,1.233768,-1.003239,-1.539717,2.266402,0.003715,0.26416,0.768213,0.346069,-0.237183,1.128761,-1.755083,0.041689,0.355921,0.462621,Q
-0.2458,0.797397,-0.942047,0.327342,-0.058517,0.779076,-2.135574,-0.921906,0.6683,-0.390293,0.355962,1.074322,-0.138178,-0.031334,1.505712,-0.756927,C
0.560968,-1.217349,0.547451,0.113813,-0.707273,0.599995,1.0878,0.603839,0.433036,-0.780917,-0.845856,-0.050403,-0.151295,-0.477743,-1.033993,-0.391592,F
-0.286979,0.728336,-0.475572,0.811309,-1.008247,0.908013,-0.540162,1.232107,2.267451,0.791142,1.786017,1.097492,1.196225,1.923867,0.074465,-1.52282,U
0.731782,-0.812465,0.972163,-0.298214,-2.43738,0.458323,1.124488,-0.649373,-2.059073,0.679676,-0.08379,0.481511,0.022209,-0.135477,0.19443,1.035979,Z
1.576083,-0.706755,-0.087561,0.282556,-0.102099,0.349636,-0.75834,-0.593109,0.073489,-0.343024,0.507724,0.179585,-1.17811,0.473468,0.214577,-0.297754,G
-0.178123,-0.213895,-2.056529,-0.78365,-0.952482,0.76653,-0.101663,1.742906,1.681145,-0.239861,-0.052074,-0.083153,-0.011819,-0.454444,0.388801,0.050323,R
1.116661,-0.957856,1.430867,-0.805034,1.077314,-1.657856,0.789165,0.017304,0.251443,-0.729328,0.854886,0.721095,0.65002,-0.831471,-0.485176,0.394779,P
-0.214675,-0.158751,0.845733,-1.632228,1.182328,-0.824503,0.932911,-0.089157,2.368773,-1.64964,-0.104123,0.272542,2.022371,0.696554,0.691445,0.064147,P
0.250075,0.346361,-1.418324,-0.385706,-2.604952,-0.681589,0.648103,1.447497,1.035125,0.630815,-0.019614,0.056119,0.150845,0.585487,-0.86537,-0.866658,R
0.898928,-0.123216,-1.413882,1.682153,-2.66591,0.331126,3.27568,2.601949,1.513294,-1.710131,-0.112732,0.056142,1.486742,1.847536,-0.044778,-1.598293,S
1.008631,1.240776,-1.313091,-0.834322,1.315853,-0.219529,0.361154,-0.444118,-0.697522,-0.304344,-1.587296,0.231391,0.050953,-0.162798,-0.81253,0.165402,N
-0.398239,-0.309691,-1.801258,-1.6446,-1.527101,-1.774799,-0.557198,-1.230238,1.112928,0.736388,-0.76308,-1.106236,-1.377714,-1.448339,-3.24485,-0.589601,M
0.827952,-0.430476,-0.300539,0.259717,-1.093299,-0.392416,1.241806,1.412759,1.32434,0.407448,0.285054,-1.161921,0.817132,0.560892,0.464993,-0.240095,B
-1.704685,-0.235839,-0.099802,-0.059501,-1.987657,1.082032,0.333362,3.469399,0.60655,0.464216,-0.065864,0.573984,0.572323,1.709636,-1.633144,0.32378,P
0.435228,-1.484259,-0.819338,-0.292818,0.819424,0.435696,-1.697542,-1.998722,0.174987,0.290851,-1.256335,0.191703,0.388194,0.945158,1.443787,0.152451,C
1.397225,0.918938,-0.232645,-0.233703,-1.37413,-0.347038,1.163632,0.029419,-1.593524,-1.684745,1.456828,-0.872536,-0.316703,1.034328,0.028419,0.189679,A
0.28241,0.747981,0.137177,1.047384,-1.113618,-0.107423,-0.667293,0.409864,0.992457,-0.350506,0.7967,-0.209232,0.723237,-0.422128,-1.062417,-0.922598,D
-1.638948,-0.656677,-0.288293,1.924465,0.082885,0.160489,1.006744,-1.065686,-0.483161,-0.05473,0.459613,-0.383669,-0.689606,-2.297868,0.688444,-0.584243,Q
-0.715032,0.259204,-0.928543,-0.505836,0.428825,0.018297,-0.577787,1.302766,-1.041584,-0.113354,-0.223214,-1.470973,0.036963,-0.612364,2.640247,1.953167,I
1.213336,0.900715,-0.470127,-0.067662,1.031351,0.47906,1.705898,-1.077448,0.688915,1.619579,0.567213,-0.676553,-0.699968,0.45618,-1.73949,1.230191,M
1.500578,-0.920999,0.623648,0.082633,0.429841,-0.335746,0.503488,0.078031,-0.526151,-0.460606,0.310112,0.187093,0.141528,-0.913397,-0.749457,0.142765,B
-1.176439,-0.257566,0.13749,-0.208146,0.592181,-1.810599,1.255571,-0.82846,1.297266,-0.435838,0.465492,-0.269208,-0.046314,-0.101521,0.343541,-0.46575,P
